Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	geneSymbol
cluster_EN	GO:0030055	cell-substrate junction	69/712	423/19559	4.00754862970288e-26	1.78836077881605e-23	1.27753475112398e-23	FLT1/NEDD9/CD59/ITGA6/B2M/EFNB2/ARPC1B/CAV1/TEK/SHROOM4/LAP3/PDLIM1/HSPG2/GSN/FLNB/MCAM/MYH9/LIMA1/SDCBP/PLEC/PTPN12/ARHGAP26/SORBS2/MSN/ARHGAP31/PXN/ENG/CAPN2/LIMS1/AHNAK/ITGA1/RDX/DLC1/RRAS/YES1/SYNE2/NRP1/ACTN4/CAV2/ADAM10/DAB2/ACTR2/ERBIN/PTK2B/ANXA1/PEAK1/ACTN1/PHLDB2/ENAH/GNA13/VCL/TPM4/ICAM1/ITGA5/NECTIN2/FLNA/CD9/ARHGEF7/HSPB1/KRAS/MAP4K4/SNTB2/RHOB/PPFIA1/HSPA1A/RND3/PRKAR2A/PROCR/FBLIM1	69	FLT1/NEDD9/CD59/ITGA6/B2M/EFNB2/ARPC1B/CAV1/TEK/SHROOM4/LAP3/PDLIM1/HSPG2/GSN/FLNB/MCAM/MYH9/LIMA1/SDCBP/PLEC/PTPN12/ARHGAP26/SORBS2/MSN/ARHGAP31/PXN/ENG/CAPN2/LIMS1/AHNAK/ITGA1/RDX/DLC1/RRAS/YES1/SYNE2/NRP1/ACTN4/CAV2/ADAM10/DAB2/ACTR2/ERBIN/PTK2B/ANXA1/PEAK1/ACTN1/PHLDB2/ENAH/GNA13/VCL/TPM4/ICAM1/ITGA5/NECTIN2/FLNA/CD9/ARHGEF7/HSPB1/KRAS/MAP4K4/SNTB2/RHOB/PPFIA1/HSPA1A/RND3/PRKAR2A/PROCR/FBLIM1
cluster_EN	GO:0005925	focal adhesion	68/712	415/19559	7.13916478569283e-26	1.78836077881605e-23	1.27753475112398e-23	FLT1/NEDD9/CD59/ITGA6/B2M/EFNB2/ARPC1B/CAV1/TEK/SHROOM4/LAP3/PDLIM1/HSPG2/GSN/FLNB/MCAM/MYH9/LIMA1/SDCBP/PLEC/PTPN12/ARHGAP26/SORBS2/MSN/ARHGAP31/PXN/ENG/CAPN2/LIMS1/AHNAK/ITGA1/RDX/DLC1/RRAS/YES1/SYNE2/NRP1/ACTN4/CAV2/ADAM10/DAB2/ACTR2/PTK2B/ANXA1/PEAK1/ACTN1/PHLDB2/ENAH/GNA13/VCL/TPM4/ICAM1/ITGA5/NECTIN2/FLNA/CD9/ARHGEF7/HSPB1/KRAS/MAP4K4/SNTB2/RHOB/PPFIA1/HSPA1A/RND3/PRKAR2A/PROCR/FBLIM1	68	FLT1/NEDD9/CD59/ITGA6/B2M/EFNB2/ARPC1B/CAV1/TEK/SHROOM4/LAP3/PDLIM1/HSPG2/GSN/FLNB/MCAM/MYH9/LIMA1/SDCBP/PLEC/PTPN12/ARHGAP26/SORBS2/MSN/ARHGAP31/PXN/ENG/CAPN2/LIMS1/AHNAK/ITGA1/RDX/DLC1/RRAS/YES1/SYNE2/NRP1/ACTN4/CAV2/ADAM10/DAB2/ACTR2/PTK2B/ANXA1/PEAK1/ACTN1/PHLDB2/ENAH/GNA13/VCL/TPM4/ICAM1/ITGA5/NECTIN2/FLNA/CD9/ARHGEF7/HSPB1/KRAS/MAP4K4/SNTB2/RHOB/PPFIA1/HSPA1A/RND3/PRKAR2A/PROCR/FBLIM1
cluster_EN	GO:0005911	cell-cell junction	61/712	493/19559	4.72533111166959e-17	7.89130295648821e-15	5.637237115676e-15	PECAM1/CLDN5/PODXL/HEG1/RASIP1/EFNB2/TEK/SHROOM4/ADAM15/PDLIM1/JAG1/EPHA4/TIAM1/JAM2/TJP1/CLIC4/JCAD/F11R/MYH9/PTPRM/FZD4/APP/TMOD3/BMPR2/SDCBP/CDC42BPA/PXN/LIMS1/AHNAK/S100A11/CCND1/FRMD4A/CLDN15/ATP1A1/CYTH1/RAPGEF2/MYO1E/ACTN4/ADAM10/ANXA1/ACTN1/CD2AP/YWHAH/PDLIM5/DLL1/DDX58/TJP2/MAGI1/VCL/ITGA5/PKP4/PPP3CA/NECTIN2/SHROOM1/FLNA/CGNL1/APC/SMAD7/LSR/PLPP3/FRMD4B	61	PECAM1/CLDN5/PODXL/HEG1/RASIP1/EFNB2/TEK/SHROOM4/ADAM15/PDLIM1/JAG1/EPHA4/TIAM1/JAM2/TJP1/CLIC4/JCAD/F11R/MYH9/PTPRM/FZD4/APP/TMOD3/BMPR2/SDCBP/CDC42BPA/PXN/LIMS1/AHNAK/S100A11/CCND1/FRMD4A/CLDN15/ATP1A1/CYTH1/RAPGEF2/MYO1E/ACTN4/ADAM10/ANXA1/ACTN1/CD2AP/YWHAH/PDLIM5/DLL1/DDX58/TJP2/MAGI1/VCL/ITGA5/PKP4/PPP3CA/NECTIN2/SHROOM1/FLNA/CGNL1/APC/SMAD7/LSR/PLPP3/FRMD4B
cluster_EN	GO:0045121	membrane raft	47/712	329/19559	8.76704642963194e-16	8.24884907141696e-14	5.89265402727548e-14	PECAM1/CAVIN2/PODXL/HYAL2/TGFBR2/INPP5D/CAV1/STOM/TEK/CAVIN1/APP/S100A10/BMPR2/CD36/SDCBP/MYO1C/EFHD2/CFLAR/CAPN2/AHNAK/ITGA1/BAALC/MYOF/DLC1/F2R/ATP1A1/PLVAP/PLPP1/TNFRSF1B/CAV2/BIRC3/RFTN1/PTK2B/BCL10/TPP1/DLL1/ATP2B1/ICAM1/TDGF1/ABCG2/FYN/KRAS/PTGIS/PLPP3/INSR/SYNJ2/PRKAR2A	47	PECAM1/CAVIN2/PODXL/HYAL2/TGFBR2/INPP5D/CAV1/STOM/TEK/CAVIN1/APP/S100A10/BMPR2/CD36/SDCBP/MYO1C/EFHD2/CFLAR/CAPN2/AHNAK/ITGA1/BAALC/MYOF/DLC1/F2R/ATP1A1/PLVAP/PLPP1/TNFRSF1B/CAV2/BIRC3/RFTN1/PTK2B/BCL10/TPP1/DLL1/ATP2B1/ICAM1/TDGF1/ABCG2/FYN/KRAS/PTGIS/PLPP3/INSR/SYNJ2/PRKAR2A
cluster_EN	GO:0098589	membrane region	48/712	343/19559	9.79250242279262e-16	8.24884907141696e-14	5.89265402727548e-14	PECAM1/CAVIN2/PODXL/HYAL2/TGFBR2/INPP5D/CAV1/STOM/TEK/CAVIN1/APP/S100A10/BMPR2/CD36/SDCBP/MYO1C/EFHD2/CFLAR/CAPN2/AHNAK/ITGA1/BAALC/MYOF/DLC1/F2R/ATP1A1/PLVAP/PLPP1/TNFRSF1B/CAV2/BIRC3/RFTN1/PTK2B/BCL10/TPP1/DLL1/ATP2B1/ICAM1/TDGF1/ABCG2/FYN/KRAS/PTGIS/PLPP3/INSR/TRIP11/SYNJ2/PRKAR2A	48	PECAM1/CAVIN2/PODXL/HYAL2/TGFBR2/INPP5D/CAV1/STOM/TEK/CAVIN1/APP/S100A10/BMPR2/CD36/SDCBP/MYO1C/EFHD2/CFLAR/CAPN2/AHNAK/ITGA1/BAALC/MYOF/DLC1/F2R/ATP1A1/PLVAP/PLPP1/TNFRSF1B/CAV2/BIRC3/RFTN1/PTK2B/BCL10/TPP1/DLL1/ATP2B1/ICAM1/TDGF1/ABCG2/FYN/KRAS/PTGIS/PLPP3/INSR/TRIP11/SYNJ2/PRKAR2A
cluster_EN	GO:0098857	membrane microdomain	47/712	330/19559	9.8788611633736e-16	8.24884907141696e-14	5.89265402727548e-14	PECAM1/CAVIN2/PODXL/HYAL2/TGFBR2/INPP5D/CAV1/STOM/TEK/CAVIN1/APP/S100A10/BMPR2/CD36/SDCBP/MYO1C/EFHD2/CFLAR/CAPN2/AHNAK/ITGA1/BAALC/MYOF/DLC1/F2R/ATP1A1/PLVAP/PLPP1/TNFRSF1B/CAV2/BIRC3/RFTN1/PTK2B/BCL10/TPP1/DLL1/ATP2B1/ICAM1/TDGF1/ABCG2/FYN/KRAS/PTGIS/PLPP3/INSR/SYNJ2/PRKAR2A	47	PECAM1/CAVIN2/PODXL/HYAL2/TGFBR2/INPP5D/CAV1/STOM/TEK/CAVIN1/APP/S100A10/BMPR2/CD36/SDCBP/MYO1C/EFHD2/CFLAR/CAPN2/AHNAK/ITGA1/BAALC/MYOF/DLC1/F2R/ATP1A1/PLVAP/PLPP1/TNFRSF1B/CAV2/BIRC3/RFTN1/PTK2B/BCL10/TPP1/DLL1/ATP2B1/ICAM1/TDGF1/ABCG2/FYN/KRAS/PTGIS/PLPP3/INSR/SYNJ2/PRKAR2A
cluster_EN	GO:0031252	cell leading edge	53/712	421/19559	2.84491431961286e-15	2.03614582018006e-13	1.45454265965169e-13	PODXL/NEDD9/LDB2/SPTBN1/SWAP70/TIAM1/GSN/RIPOR2/MYO6/CTTNBP2NL/JCAD/MYH9/PTPRM/APP/RAPH1/LIMA1/PLXND1/CDC42BPA/SORBS2/KITLG/MYO1C/ARHGAP31/PXN/S100A11/RDX/MTSS1/SSH1/DLC1/RAPGEF3/BMX/SYNE2/CDK6/CLIP1/ACTR2/PTK2B/ARHGAP18/PHACTR4/ACTN1/CD2AP/DPYSL3/PHLDB2/TESC/DDX58/ENAH/ATP2B1/ITGA5/AAK1/ROCK1/S100A6/ARHGEF7/APC/FRMD4B/INSR	53	PODXL/NEDD9/LDB2/SPTBN1/SWAP70/TIAM1/GSN/RIPOR2/MYO6/CTTNBP2NL/JCAD/MYH9/PTPRM/APP/RAPH1/LIMA1/PLXND1/CDC42BPA/SORBS2/KITLG/MYO1C/ARHGAP31/PXN/S100A11/RDX/MTSS1/SSH1/DLC1/RAPGEF3/BMX/SYNE2/CDK6/CLIP1/ACTR2/PTK2B/ARHGAP18/PHACTR4/ACTN1/CD2AP/DPYSL3/PHLDB2/TESC/DDX58/ENAH/ATP2B1/ITGA5/AAK1/ROCK1/S100A6/ARHGEF7/APC/FRMD4B/INSR
cluster_EN	GO:0005912	adherens junction	31/712	166/19559	5.13697798568654e-14	3.2170324635362e-12	2.29812173043872e-12	EFNB2/SHROOM4/ADAM15/PDLIM1/JAG1/EPHA4/TJP1/JCAD/MYH9/PTPRM/TMOD3/BMPR2/SDCBP/S100A11/FRMD4A/CYTH1/MYO1E/ADAM10/ANXA1/PDLIM5/DLL1/TJP2/MAGI1/VCL/PKP4/NECTIN2/SHROOM1/APC/SMAD7/PLPP3/FRMD4B	31	EFNB2/SHROOM4/ADAM15/PDLIM1/JAG1/EPHA4/TJP1/JCAD/MYH9/PTPRM/TMOD3/BMPR2/SDCBP/S100A11/FRMD4A/CYTH1/MYO1E/ADAM10/ANXA1/PDLIM5/DLL1/TJP2/MAGI1/VCL/PKP4/NECTIN2/SHROOM1/APC/SMAD7/PLPP3/FRMD4B
cluster_EN	GO:0045177	apical part of cell	49/712	433/19559	1.90387295923569e-12	1.05982261397453e-10	7.57095679696063e-11	PODXL/HYAL2/CD34/ADGRF5/ATP8B1/TEK/SHROOM4/JAG1/SLC39A14/RIPOR2/TJP1/MYO6/CLIC4/ABCC4/APP/BMPR2/CD36/SORBS2/MSN/PDE4D/RDX/FAT4/FN1/ATP1A1/HOMER2/RAPGEF2/CNKSR3/PLPP1/VCAM1/SLC7A1/ANXA1/SLC12A2/LDLR/ABCB1/NIN/DLL1/RAB27A/SLC39A8/ATP2B1/FZD6/TDGF1/ABCG2/SHROOM1/OSMR/CD9/IGFBP2/PLAT/SLC26A2/MYO1B	49	PODXL/HYAL2/CD34/ADGRF5/ATP8B1/TEK/SHROOM4/JAG1/SLC39A14/RIPOR2/TJP1/MYO6/CLIC4/ABCC4/APP/BMPR2/CD36/SORBS2/MSN/PDE4D/RDX/FAT4/FN1/ATP1A1/HOMER2/RAPGEF2/CNKSR3/PLPP1/VCAM1/SLC7A1/ANXA1/SLC12A2/LDLR/ABCB1/NIN/DLL1/RAB27A/SLC39A8/ATP2B1/FZD6/TDGF1/ABCG2/SHROOM1/OSMR/CD9/IGFBP2/PLAT/SLC26A2/MYO1B
cluster_EN	GO:0042611	MHC protein complex	12/712	25/19559	1.66348004678774e-11	8.33403503440659e-10	5.95350753587192e-10	HLA-E/HLA-B/CD74/B2M/HLA-C/HLA-A/HLA-DRB5/HLA-DRA/HLA-DPB1/HLA-DPA1/HLA-F/HLA-DRB1	12	HLA-E/HLA-B/CD74/B2M/HLA-C/HLA-A/HLA-DRB5/HLA-DRA/HLA-DPB1/HLA-DPA1/HLA-F/HLA-DRB1
cluster_EN	GO:0030139	endocytic vesicle	38/712	313/19559	7.89916125790295e-11	3.59770890019034e-09	2.57006203606412e-09	HLA-E/EHD4/HLA-B/HYAL2/CD74/B2M/HLA-C/HLA-A/HLA-DRB5/HLA-DRA/CAV1/NOSTRIN/HLA-DPB1/GSN/MYO6/FLNB/HLA-DPA1/FZD4/CD36/CTSS/MYO1C/TAPBP/RAB11A/MTSS1/HLA-F/HLA-DRB1/RAPGEF2/TAP1/MYO1E/HBEGF/UBC/LDLR/CD2AP/SYT11/SPARC/APOA1/CD9/GOLIM4	38	HLA-E/EHD4/HLA-B/HYAL2/CD74/B2M/HLA-C/HLA-A/HLA-DRB5/HLA-DRA/CAV1/NOSTRIN/HLA-DPB1/GSN/MYO6/FLNB/HLA-DPA1/FZD4/CD36/CTSS/MYO1C/TAPBP/RAB11A/MTSS1/HLA-F/HLA-DRB1/RAPGEF2/TAP1/MYO1E/HBEGF/UBC/LDLR/CD2AP/SYT11/SPARC/APOA1/CD9/GOLIM4
cluster_EN	GO:0071556	integral component of lumenal side of endoplasmic reticulum membrane	12/712	29/19559	1.45166659946093e-10	5.59449974099944e-09	3.99649104305034e-09	HLA-E/HLA-B/CD74/HLA-C/HLA-A/HLA-DRB5/HLA-DRA/HLA-DPB1/HLA-DPA1/TAPBP/HLA-F/HLA-DRB1	12	HLA-E/HLA-B/CD74/HLA-C/HLA-A/HLA-DRB5/HLA-DRA/HLA-DPB1/HLA-DPA1/TAPBP/HLA-F/HLA-DRB1
cluster_EN	GO:0098553	lumenal side of endoplasmic reticulum membrane	12/712	29/19559	1.45166659946093e-10	5.59449974099944e-09	3.99649104305034e-09	HLA-E/HLA-B/CD74/HLA-C/HLA-A/HLA-DRB5/HLA-DRA/HLA-DPB1/HLA-DPA1/TAPBP/HLA-F/HLA-DRB1	12	HLA-E/HLA-B/CD74/HLA-C/HLA-A/HLA-DRB5/HLA-DRA/HLA-DPB1/HLA-DPA1/TAPBP/HLA-F/HLA-DRB1
cluster_EN	GO:0032432	actin filament bundle	18/712	76/19559	1.76556842848402e-10	6.31821273336066e-09	4.51348320063583e-09	TEK/SHROOM4/TPM3/PDLIM1/FLNB/MYH9/LIMA1/PXN/TLNRD1/RFLNB/ACTN4/ACTN1/PDLIM5/LIMCH1/TPM4/PLS3/FBLIM1/BAG3	18	TEK/SHROOM4/TPM3/PDLIM1/FLNB/MYH9/LIMA1/PXN/TLNRD1/RFLNB/ACTN4/ACTN1/PDLIM5/LIMCH1/TPM4/PLS3/FBLIM1/BAG3
cluster_EN	GO:0001726	ruffle	26/712	179/19559	1.78098193227416e-09	5.94847965379569e-08	4.24936039981203e-08	PODXL/TIAM1/GSN/MYO6/JCAD/MYH9/LIMA1/MYO1C/S100A11/RDX/MTSS1/DLC1/BMX/CDK6/CLIP1/ARHGAP18/ACTN1/CD2AP/TESC/DDX58/ITGA5/ROCK1/S100A6/ARHGEF7/APC/FRMD4B	26	PODXL/TIAM1/GSN/MYO6/JCAD/MYH9/LIMA1/MYO1C/S100A11/RDX/MTSS1/DLC1/BMX/CDK6/CLIP1/ARHGAP18/ACTN1/CD2AP/TESC/DDX58/ITGA5/ROCK1/S100A6/ARHGEF7/APC/FRMD4B
cluster_EN	GO:0001725	stress fiber	16/712	68/19559	2.02259789620174e-09	5.96071497645336e-08	4.25810083410893e-08	TEK/SHROOM4/TPM3/PDLIM1/FLNB/MYH9/LIMA1/PXN/TLNRD1/ACTN4/ACTN1/PDLIM5/LIMCH1/TPM4/FBLIM1/BAG3	16	TEK/SHROOM4/TPM3/PDLIM1/FLNB/MYH9/LIMA1/PXN/TLNRD1/ACTN4/ACTN1/PDLIM5/LIMCH1/TPM4/FBLIM1/BAG3
cluster_EN	GO:0097517	contractile actin filament bundle	16/712	68/19559	2.02259789620174e-09	5.96071497645336e-08	4.25810083410893e-08	TEK/SHROOM4/TPM3/PDLIM1/FLNB/MYH9/LIMA1/PXN/TLNRD1/ACTN4/ACTN1/PDLIM5/LIMCH1/TPM4/FBLIM1/BAG3	16	TEK/SHROOM4/TPM3/PDLIM1/FLNB/MYH9/LIMA1/PXN/TLNRD1/ACTN4/ACTN1/PDLIM5/LIMCH1/TPM4/FBLIM1/BAG3
cluster_EN	GO:0098576	lumenal side of membrane	12/712	36/19559	2.76934471395626e-09	7.31826185623938e-08	5.22787904427228e-08	HLA-E/HLA-B/CD74/HLA-C/HLA-A/HLA-DRB5/HLA-DRA/HLA-DPB1/HLA-DPA1/TAPBP/HLA-F/HLA-DRB1	12	HLA-E/HLA-B/CD74/HLA-C/HLA-A/HLA-DRB5/HLA-DRA/HLA-DPB1/HLA-DPA1/TAPBP/HLA-F/HLA-DRB1
cluster_EN	GO:0042641	actomyosin	17/712	79/19559	2.77538872791513e-09	7.31826185623938e-08	5.22787904427228e-08	TEK/SHROOM4/TPM3/PDLIM1/FLNB/MYH9/LIMA1/CDC42BPA/PXN/TLNRD1/ACTN4/ACTN1/PDLIM5/LIMCH1/TPM4/FBLIM1/BAG3	17	TEK/SHROOM4/TPM3/PDLIM1/FLNB/MYH9/LIMA1/CDC42BPA/PXN/TLNRD1/ACTN4/ACTN1/PDLIM5/LIMCH1/TPM4/FBLIM1/BAG3
cluster_EN	GO:0030027	lamellipodium	27/712	201/19559	4.98467506047056e-09	1.24866110264788e-07	8.91994484505258e-08	PODXL/NEDD9/SWAP70/GSN/CTTNBP2NL/PTPRM/APP/RAPH1/PLXND1/CDC42BPA/SORBS2/KITLG/ARHGAP31/PXN/RDX/SSH1/RAPGEF3/SYNE2/ACTR2/PTK2B/PHACTR4/DPYSL3/TESC/ENAH/ROCK1/ARHGEF7/APC	27	PODXL/NEDD9/SWAP70/GSN/CTTNBP2NL/PTPRM/APP/RAPH1/PLXND1/CDC42BPA/SORBS2/KITLG/ARHGAP31/PXN/RDX/SSH1/RAPGEF3/SYNE2/ACTR2/PTK2B/PHACTR4/DPYSL3/TESC/ENAH/ROCK1/ARHGEF7/APC
cluster_EN	GO:0005938	cell cortex	34/712	305/19559	7.28810937482196e-09	1.7387346651361e-07	1.2420838032278e-07	CLDN5/NEDD9/CRIP2/SPTBN1/CAV1/SHROOM4/UTRN/EXOC6/GSN/RAI14/MYO6/FLNB/MYH9/FNBP1L/PXN/ITPR2/CAPN2/RDX/DLC1/FRY/RAPGEF3/TNFAIP2/ACTN4/ACTR2/PTK2B/PHLDB2/FRYL/SHROOM1/FLNA/ARHGEF7/RHOB/CTSZ/MYRIP/RND3	34	CLDN5/NEDD9/CRIP2/SPTBN1/CAV1/SHROOM4/UTRN/EXOC6/GSN/RAI14/MYO6/FLNB/MYH9/FNBP1L/PXN/ITPR2/CAPN2/RDX/DLC1/FRY/RAPGEF3/TNFAIP2/ACTN4/ACTR2/PTK2B/PHLDB2/FRYL/SHROOM1/FLNA/ARHGEF7/RHOB/CTSZ/MYRIP/RND3
cluster_EN	GO:0016324	apical plasma membrane	37/712	361/19559	1.54257428442072e-08	3.51286234770355e-07	2.50945098900978e-07	PODXL/HYAL2/CD34/ATP8B1/TEK/SHROOM4/JAG1/SLC39A14/RIPOR2/ABCC4/BMPR2/CD36/SORBS2/MSN/PDE4D/RDX/FN1/ATP1A1/RAPGEF2/CNKSR3/PLPP1/SLC7A1/ANXA1/SLC12A2/ABCB1/DLL1/RAB27A/SLC39A8/ATP2B1/FZD6/TDGF1/ABCG2/SHROOM1/OSMR/CD9/IGFBP2/SLC26A2	37	PODXL/HYAL2/CD34/ATP8B1/TEK/SHROOM4/JAG1/SLC39A14/RIPOR2/ABCC4/BMPR2/CD36/SORBS2/MSN/PDE4D/RDX/FN1/ATP1A1/RAPGEF2/CNKSR3/PLPP1/SLC7A1/ANXA1/SLC12A2/ABCB1/DLL1/RAB27A/SLC39A8/ATP2B1/FZD6/TDGF1/ABCG2/SHROOM1/OSMR/CD9/IGFBP2/SLC26A2
cluster_EN	GO:0098858	actin-based cell projection	27/712	220/19559	3.50645659731298e-08	7.63797719675567e-07	5.45627113540693e-07	PODXL/HYAL2/ITGA6/ATP8B1/TEK/UTRN/EPHA4/RIPOR2/MYO6/CLIC4/APP/RAPH1/KITLG/MYO1C/MSN/MAP2/RDX/RAPGEF3/HOMER2/SYNE2/DOCK4/VCAM1/MYO1E/KIF13B/ENAH/SLC26A2/MYO1B	27	PODXL/HYAL2/ITGA6/ATP8B1/TEK/UTRN/EPHA4/RIPOR2/MYO6/CLIC4/APP/RAPH1/KITLG/MYO1C/MSN/MAP2/RDX/RAPGEF3/HOMER2/SYNE2/DOCK4/VCAM1/MYO1E/KIF13B/ENAH/SLC26A2/MYO1B
cluster_EN	GO:0030666	endocytic vesicle membrane	22/712	164/19559	1.34281316800203e-07	2.80312248820424e-06	2.00244068912584e-06	HLA-E/HLA-B/CD74/B2M/HLA-C/HLA-A/HLA-DRB5/HLA-DRA/CAV1/NOSTRIN/HLA-DPB1/HLA-DPA1/FZD4/CD36/TAPBP/HLA-F/HLA-DRB1/TAP1/HBEGF/UBC/LDLR/CD9	22	HLA-E/HLA-B/CD74/B2M/HLA-C/HLA-A/HLA-DRB5/HLA-DRA/CAV1/NOSTRIN/HLA-DPB1/HLA-DPA1/FZD4/CD36/TAPBP/HLA-F/HLA-DRB1/TAP1/HBEGF/UBC/LDLR/CD9
cluster_EN	GO:0030135	coated vesicle	31/712	298/19559	1.63040321816198e-07	3.26732804919661e-06	2.33405092284241e-06	HLA-E/HLA-B/CD59/CD74/B2M/HLA-C/HLA-A/HLA-DRB5/HLA-DRA/HLA-DPB1/MYO6/HLA-DPA1/F8/FZD4/APP/RASSF9/HIP1/PIK3C2A/HLA-F/HLA-DRB1/SORT1/MYO1E/ADAM10/DAB2/HBEGF/LDLR/RAB27A/SYT11/AAK1/CD9/CTSZ	31	HLA-E/HLA-B/CD59/CD74/B2M/HLA-C/HLA-A/HLA-DRB5/HLA-DRA/HLA-DPB1/MYO6/HLA-DPA1/F8/FZD4/APP/RASSF9/HIP1/PIK3C2A/HLA-F/HLA-DRB1/SORT1/MYO1E/ADAM10/DAB2/HBEGF/LDLR/RAB27A/SYT11/AAK1/CD9/CTSZ
cluster_EN	GO:0005884	actin filament	18/712	118/19559	2.64330492794737e-07	5.02717119820574e-06	3.59121379848713e-06	TEK/SHROOM4/TPM3/PDLIM1/MYO6/MYO1C/YES1/ANXA1/ACTN1/CD2AP/SMTN/DPYSL3/PDLIM5/TPM4/PLS3/FYN/FLNA/MYO1B	18	TEK/SHROOM4/TPM3/PDLIM1/MYO6/MYO1C/YES1/ANXA1/ACTN1/CD2AP/SMTN/DPYSL3/PDLIM5/TPM4/PLS3/FYN/FLNA/MYO1B
cluster_EN	GO:0030175	filopodium	17/712	106/19559	2.70925393915279e-07	5.02717119820574e-06	3.59121379848713e-06	PODXL/ITGA6/UTRN/EPHA4/RIPOR2/MYO6/APP/RAPH1/KITLG/MSN/MAP2/RDX/RAPGEF3/SYNE2/VCAM1/ENAH/MYO1B	17	PODXL/ITGA6/UTRN/EPHA4/RIPOR2/MYO6/APP/RAPH1/KITLG/MSN/MAP2/RDX/RAPGEF3/SYNE2/VCAM1/ENAH/MYO1B
cluster_EN	GO:0012507	ER to Golgi transport vesicle membrane	13/712	62/19559	2.83088614680118e-07	5.06526414124069e-06	3.61842590192633e-06	HLA-E/HLA-B/CD59/CD74/B2M/HLA-C/HLA-A/HLA-DRB5/HLA-DRA/HLA-DPB1/HLA-DPA1/HLA-F/HLA-DRB1	13	HLA-E/HLA-B/CD59/CD74/B2M/HLA-C/HLA-A/HLA-DRB5/HLA-DRA/HLA-DPB1/HLA-DPA1/HLA-F/HLA-DRB1
cluster_EN	GO:0030134	COPII-coated ER to Golgi transport vesicle	16/712	95/19559	3.04166416097758e-07	5.25473705051643e-06	3.75377791191425e-06	HLA-E/HLA-B/CD59/CD74/B2M/HLA-C/HLA-A/HLA-DRB5/HLA-DRA/HLA-DPB1/HLA-DPA1/F8/APP/HLA-F/HLA-DRB1/CTSZ	16	HLA-E/HLA-B/CD59/CD74/B2M/HLA-C/HLA-A/HLA-DRB5/HLA-DRA/HLA-DPB1/HLA-DPA1/F8/APP/HLA-F/HLA-DRB1/CTSZ
cluster_EN	GO:0098791	Golgi apparatus subcompartment	34/712	368/19559	6.92356206669036e-07	1.15623486513729e-05	8.25968807956042e-06	CD74/HLA-A/HLA-DRB5/MGAT4A/RASIP1/HLA-DRA/ATP8B1/LAP3/HLA-DPB1/AP1S2/ASAP2/HLA-DPA1/APP/ATP11A/GRN/FUT8/RAB11A/TGFBI/HLA-DRB1/SORT1/ADAM10/ST3GAL1/BACE2/ST6GAL1/SYT11/LPCAT2/GOLGA4/B4GALT5/ARL5B/PLPP3/GOLIM4/PCSK5/CHSY1/MYO1B	34	CD74/HLA-A/HLA-DRB5/MGAT4A/RASIP1/HLA-DRA/ATP8B1/LAP3/HLA-DPB1/AP1S2/ASAP2/HLA-DPA1/APP/ATP11A/GRN/FUT8/RAB11A/TGFBI/HLA-DRB1/SORT1/ADAM10/ST3GAL1/BACE2/ST6GAL1/SYT11/LPCAT2/GOLGA4/B4GALT5/ARL5B/PLPP3/GOLIM4/PCSK5/CHSY1/MYO1B
cluster_EN	GO:0030662	coated vesicle membrane	22/712	183/19559	9.17576668141357e-07	1.48090227361435e-05	1.057898462084e-05	HLA-E/HLA-B/CD59/CD74/B2M/HLA-C/HLA-A/HLA-DRB5/HLA-DRA/HLA-DPB1/MYO6/HLA-DPA1/FZD4/RASSF9/HIP1/HLA-F/HLA-DRB1/DAB2/HBEGF/LDLR/SYT11/CD9	22	HLA-E/HLA-B/CD59/CD74/B2M/HLA-C/HLA-A/HLA-DRB5/HLA-DRA/HLA-DPB1/MYO6/HLA-DPA1/FZD4/RASSF9/HIP1/HLA-F/HLA-DRB1/DAB2/HBEGF/LDLR/SYT11/CD9
cluster_EN	GO:0031091	platelet alpha granule	15/712	91/19559	9.45885683745694e-07	1.48090227361435e-05	1.057898462084e-05	PECAM1/A2M/SRGN/VEGFC/TMSB4X/F8/APP/CD36/FN1/PHACTR2/ACTN4/ACTN1/SPARC/CD9/CLU	15	PECAM1/A2M/SRGN/VEGFC/TMSB4X/F8/APP/CD36/FN1/PHACTR2/ACTN4/ACTN1/SPARC/CD9/CLU
cluster_EN	GO:0045178	basal part of cell	13/712	69/19559	1.0416272722161e-06	1.5577651239629e-05	1.11280626567367e-05	ITGA6/CD34/TEK/SHROOM4/BMPR2/ITGA9/MYO1C/PRCP/ITGA1/ERBIN/SLC7A1/SLC12A2/PHLDB2	13	ITGA6/CD34/TEK/SHROOM4/BMPR2/ITGA9/MYO1C/PRCP/ITGA1/ERBIN/SLC7A1/SLC12A2/PHLDB2
