Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	geneSymbol
cluster_ST8	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	2/81	200/4383	0.891372019076711	0.961743494266978	0.864211098827837	6542/3696	2	SLC7A2/ITGB8
cluster_ST8	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	2/81	200/4383	0.891372019076711	0.961743494266978	0.864211098827837	3417/5166	2	IDH1/PDK4
cluster_ST8	HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS	1/81	135/4383	0.922531560322741	0.969840871108523	0.871487303948608	22824	1	HSPA4L
cluster_ST8	HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	1/81	200/4383	0.97804754934107	0.97804754934107	0.878861725980422	2316	1	FLNA
cluster_ST8	HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	1/81	200/4383	0.97804754934107	0.97804754934107	0.878861725980422	3417	1	IDH1
cluster_ST9	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	23/160	200/4383	6.22512766521964e-07	2.86355872600103e-05	2.1624127679184e-05	8673/10410/972/10124/6892/3437/5696/3455/5698/7127/3106/10581/5359/3123/3105/837/6772/4502/6648/3429/567/10628/10135	23	VAMP8/IFITM3/CD74/ARL4A/TAPBP/IFIT3/PSMB8/IFNAR2/PSMB9/TNFAIP2/HLA-B/IFITM2/PLSCR1/HLA-DRB1/HLA-A/CASP4/STAT1/MT2A/SOD2/IFI27/B2M/TXNIP/NAMPT
cluster_ST9	HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	21/160	200/4383	8.76523659639865e-06	0.000134400294478113	0.000101492213221458	794/3875/7074/3880/9368/65055/7164/7162/54463/5366/374/5932/5241/7869/23052/79875/11031/81875/7357/3280/9467	21	CALB2/KRT18/TIAM1/KRT19/SLC9A3R1/REEP1/TPD52L1/TPBG/RETREG1/PMAIP1/AREG/RBBP8/PGR/SEMA3B/ENDOD1/THSD4/RAB31/ISG20L2/UGCG/HES1/SH3BP5
cluster_ST9	HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	21/160	200/4383	8.76523659639865e-06	0.000134400294478113	0.000101492213221458	1316/490/374/1326/1942/330/7127/10221/6303/8837/10769/10611/3606/8870/602/5329/6648/2114/467/3280/10135	21	KLF6/ATP2B1/AREG/MAP3K8/EFNA1/BIRC3/TNFAIP2/TRIB1/SAT1/CFLAR/PLK2/PDLIM5/IL18/IER3/BCL3/PLAUR/SOD2/ETS2/ATF3/HES1/NAMPT
cluster_ST9	HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	18/160	161/4383	1.71451083521682e-05	0.000197168746049935	0.000148891730426724	3875/7076/301/10410/5366/330/706/6303/8837/3606/8870/894/837/3315/6648/10628/467/51330	18	KRT18/TIMP1/ANXA1/IFITM3/PMAIP1/BIRC3/TSPO/SAT1/CFLAR/IL18/IER3/CCND2/CASP4/HSPB1/SOD2/TXNIP/ATF3/TNFRSF12A
cluster_ST9	HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	13/160	97/4383	4.07737599374342e-05	0.000375118591424395	0.000283270332196911	10410/972/135112/3437/5696/5698/10544/10581/3107/5359/3429/567/10628	13	IFITM3/CD74/NCOA7/IFIT3/PSMB8/PSMB9/PROCR/IFITM2/HLA-C/PLSCR1/IFI27/B2M/TXNIP
cluster_ST9	HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	16/160	200/4383	0.00231599363011122	0.017755951164186	0.0134083841743281	7074/3880/9368/27075/928/7164/51599/7162/64065/374/1363/5932/5241/7869/445/11031	16	TIAM1/KRT19/SLC9A3R1/TSPAN13/CD9/TPD52L1/LSR/TPBG/PERP/AREG/CPE/RBBP8/PGR/SEMA3B/ASS1/RAB31
cluster_ST9	HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE	10/160	100/4383	0.00323135823903774	0.0212346398565337	0.0160353115621422	3880/8611/3977/6197/6303/10611/10627/3157/1021/567	10	KRT19/PLPP1/LIFR/RPS6KA3/SAT1/PDLIM5/MYL12A/HMGCS1/CDK6/B2M
cluster_ST9	HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	8/160	74/4383	0.00513763018230961	0.0295413735482802	0.0223081310547654	928/7869/3157/5359/214/5329/467/51330	8	CD9/SEMA3B/HMGCS1/PLSCR1/ALCAM/PLAUR/ATF3/TNFRSF12A
cluster_ST9	HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING	14/160	199/4383	0.0130900832662971	0.0570285123222322	0.0430650093051182	7074/10410/1316/10124/1326/8611/64116/4641/894/5359/23075/214/79026/4953	14	TIAM1/IFITM3/KLF6/ARL4A/MAP3K8/PLPP1/SLC39A8/MYO1C/CCND2/PLSCR1/SWAP70/ALCAM/AHNAK/ODC1
cluster_ST9	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	14/160	200/4383	0.0136372529466208	0.0570285123222322	0.0430650093051182	7076/166929/7162/1316/490/3554/6892/8671/3606/3696/5329/10630/1604/10135	14	TIMP1/SGMS2/TPBG/KLF6/ATP2B1/IL1R1/TAPBP/SLC4A4/IL18/ITGB8/PLAUR/PDPN/CD55/NAMPT
cluster_ST9	HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	14/160	200/4383	0.0136372529466208	0.0570285123222322	0.0430650093051182	8673/7164/6281/4071/64065/10544/6303/10769/8870/894/5784/2872/10628/467	14	VAMP8/TPD52L1/S100A10/TM4SF1/PERP/PROCR/SAT1/PLK2/IER3/CCND2/PTPN14/MKNK2/TXNIP/ATF3
cluster_ST9	HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	13/160	200/4383	0.0297085832930604	0.105122679344675	0.0793832590016998	3122/7076/972/6892/3455/586/3606/894/3105/602/6772/8672/567	13	HLA-DRA/TIMP1/CD74/TAPBP/IFNAR2/BCAT1/IL18/CCND2/HLA-A/BCL3/STAT1/EIF4G3/B2M
cluster_ST9	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	13/160	200/4383	0.0297085832930604	0.105122679344675	0.0793832590016998	6695/2619/7076/23705/25878/6422/374/1601/6303/5329/4256/51330/4837	13	SPOCK1/GAS1/TIMP1/CADM1/MXRA5/SFRP1/AREG/DAB2/SAT1/PLAUR/MGP/TNFRSF12A/NNMT
cluster_ST9	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	12/160	200/4383	0.0600144545055745	0.197190350518316	0.148908045013832	8854/27075/1848/1363/5696/330/7869/10221/7035/894/5329/6868	12	ALDH1A2/TSPAN13/DUSP6/CPE/PSMB8/BIRC3/SEMA3B/TRIB1/TFPI/CCND2/PLAUR/ADAM17
cluster_ST9	HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE	4/160	44/4383	0.0750674553583589	0.230206863098967	0.173840422935147	2619/102/5329/3315	4	GAS1/ADAM10/PLAUR/HSPB1
cluster_ST9	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	4/160	49/4383	0.102158314223223	0.293705153391767	0.221791076931998	1728/9124/6648/4257	4	NQO1/PDLIM1/SOD2/MGST1
cluster_ST9	HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	11/160	200/4383	0.11212234428612	0.303389872774207	0.229104480584641	718/9806/7076/1848/27445/5698/5359/837/5329/3303/1604	11	C3/SPOCK2/TIMP1/DUSP6/PCLO/PSMB9/PLSCR1/CASP4/PLAUR/HSPA1A/CD55
cluster_ST9	HALLMARK_COAGULATION	HALLMARK_COAGULATION	8/160	138/4383	0.13003821020382	0.332319870520873	0.250950931972284	718/3426/7076/301/928/1848/1397/824	8	C3/CFI/TIMP1/ANXA1/CD9/DUSP6/CRIP2/CAPN2
cluster_ST9	HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING	6/160	105/4383	0.183850338788888	0.445111346541518	0.336125273132039	7074/23236/3709/10097/6197/2872	6	TIAM1/PLCB1/ITPR2/ACTR2/RPS6KA3/MKNK2
cluster_ST9	HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	5/160	87/4383	0.210794643014	0.484827678932199	0.366117011550631	928/3554/1326/6772/51330	5	CD9/IL1R1/MAP3K8/STAT1/TNFRSF12A
cluster_ST9	HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	9/160	200/4383	0.306703574403946	0.659159621766636	0.497763558771144	3036/7162/1316/1942/8870/5329/4502/467/56925	9	HAS1/TPBG/KLF6/EFNA1/IER3/PLAUR/MT2A/ATF3/LXN
cluster_ST9	HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	3/160	54/4383	0.315250253888391	0.659159621766636	0.497763558771144	7082/11031/3397	3	TJP1/RAB31/ID1
cluster_ST9	HALLMARK_ANGIOGENESIS	HALLMARK_ANGIOGENESIS	2/160	36/4383	0.380648944022393	0.729577142709587	0.550939261085043	7076/894	2	TIMP1/CCND2
cluster_ST9	HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING	2/160	36/4383	0.380648944022393	0.729577142709587	0.550939261085043	1021/2114	2	CDK6/ETS2
cluster_ST9	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	6/160	144/4383	0.430445872212918	0.792020404871769	0.598093211916896	490/1601/7035/10611/7082/3397	6	ATP2B1/DAB2/TFPI/PDLIM5/TJP1/ID1
cluster_ST9	HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	2/160	42/4383	0.457309103910398	0.796453285434971	0.601440696095058	894/6868	2	CCND2/ADAM17
cluster_ST9	HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION	4/160	96/4383	0.467483450146613	0.796453285434971	0.601440696095058	3875/476/102/6197	4	KRT18/ATP1A1/ADAM10/RPS6KA3
cluster_ST9	HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	4/160	104/4383	0.530737412324675	0.865124085160892	0.653297364080308	23705/10512/706/6648	4	CADM1/SEMA3C/TSPO/SOD2
cluster_ST9	HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	7/160	200/4383	0.601825450546708	0.865124085160892	0.653297364080308	794/24146/4478/7082/51474/5819/6237	7	CALB2/CLDN15/MSN/TJP1/LIMA1/NECTIN2/RRAS
cluster_ST9	HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING	7/160	200/4383	0.601825450546708	0.865124085160892	0.653297364080308	9368/928/5464/586/10097/3157/10135	7	SLC9A3R1/CD9/PPA1/BCAT1/ACTR2/HMGCS1/NAMPT
cluster_ST9	HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	7/160	200/4383	0.601825450546708	0.865124085160892	0.653297364080308	65055/5740/7164/1728/688/7170/4641	7	REEP1/PTGIS/TPD52L1/NQO1/KLF5/TPM3/MYO1C
cluster_ST9	HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	7/160	200/4383	0.601825450546708	0.865124085160892	0.653297364080308	1728/3554/586/10611/4502/2099/2114	7	NQO1/IL1R1/BCAT1/PDLIM5/MT2A/ESR1/ETS2
cluster_ST9	HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	1/160	32/4383	0.697088093108258	0.971698554029693	0.733776940113956	3280	1	HES1
cluster_ST9	HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	6/160	200/4383	0.747290282399225	0.99950702922019	0.754776475154835	718/3910/10124/3977/415116/7316	6	C3/LAMA4/ARL4A/LIFR/PIM3/UBC
cluster_ST9	HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	4/160	158/4383	0.836949571185822	0.99950702922019	0.754776475154835	6281/3157/4953/10808	4	S100A10/HMGCS1/ODC1/HSPH1
cluster_ST9	HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	4/160	158/4383	0.836949571185822	0.99950702922019	0.754776475154835	3134/8692/6648/467	4	HLA-F/HYAL2/SOD2/ATF3
cluster_ST9	HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE	5/160	199/4383	0.860724696760605	0.99950702922019	0.754776475154835	7074/7430/23607/10611/11064	5	TIAM1/EZR/CD2AP/PDLIM5/CNTRL
cluster_ST9	HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT	5/160	200/4383	0.86363327148782	0.99950702922019	0.754776475154835	81539/602/4953/4502/4212	5	SLC38A1/BCL3/ODC1/MT2A/MEIS2
cluster_ST9	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	2/160	113/4383	0.923606459381165	0.99950702922019	0.754776475154835	9531/467	2	BAG3/ATF3
cluster_ST9	HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	4/160	200/4383	0.940266833766872	0.99950702922019	0.754776475154835	7162/56956/5318/8870	4	TPBG/LHX9/PKP2/IER3
cluster_ST9	HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	4/160	200/4383	0.940266833766872	0.99950702922019	0.754776475154835	718/23052/23002/9541	4	C3/ENDOD1/DAAM1/CIR1
cluster_ST9	HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS	1/160	135/4383	0.993904402273187	0.99950702922019	0.754776475154835	10124	1	ARL4A
cluster_ST9	HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR	1/160	150/4383	0.996576338155039	0.99950702922019	0.754776475154835	10063	1	COX17
cluster_ST9	HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	1/160	200/4383	0.99950702922019	0.99950702922019	0.754776475154835	6262	1	RYR2
cluster_ST9	HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1	1/160	200/4383	0.99950702922019	0.99950702922019	0.754776475154835	4953	1	ODC1
cluster_ST9	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	1/160	200/4383	0.99950702922019	0.99950702922019	0.754776475154835	10063	1	COX17
