"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002428","antigen processing and presentation of peptide antigen via MHC class Ib","4/87","18/18986",0.222222222222222,48.4955300127714,13.6780357663814,1.19825461382977e-06,0.00250555039751804,0.00197522813184991,"B2M/HLA-B/HLA-A/HLA-E",4
"GO:0019885","antigen processing and presentation of endogenous peptide antigen via MHC class I","4/87","23/18986",0.173913043478261,37.9530234882559,12.0311152783151,3.40737261726324e-06,0.00252684207925635,0.00199201323774343,"B2M/HLA-B/HLA-A/HLA-E",4
"GO:0002475","antigen processing and presentation via MHC class Ib","4/87","25/18986",0.16,34.9167816091954,11.5132924075019,4.833748597334e-06,0.00252684207925635,0.00199201323774343,"B2M/HLA-B/HLA-A/HLA-E",4
"GO:0002483","antigen processing and presentation of endogenous peptide antigen","4/87","25/18986",0.16,34.9167816091954,11.5132924075019,4.833748597334e-06,0.00252684207925635,0.00199201323774343,"B2M/HLA-B/HLA-A/HLA-E",4
"GO:0019883","antigen processing and presentation of endogenous antigen","4/87","32/18986",0.125,27.2787356321839,10.0942610380504,1.34087077473962e-05,0.00513254794237919,0.00404619803053982,"B2M/HLA-B/HLA-A/HLA-E",4
"GO:0007264","small GTPase-mediated signal transduction","11/87","491/18986",0.0224032586558045,4.88906056136901,5.92384653337501,1.47275407241871e-05,0.00513254794237919,0.00404619803053982,"HEG1/RALGAPA2/KSR1/RASGRP3/PLEKHG1/ARHGAP42/CHN2/SPRY1/CDH13/STARD13/DAB1",11
"GO:0002474","antigen processing and presentation of peptide antigen via MHC class I","4/87","37/18986",0.108108108108108,23.5924200062131,9.33288644916912,2.42003602228742e-05,0.00626148367695144,0.00493618436814717,"B2M/HLA-B/HLA-A/HLA-E",4
"GO:0045859","regulation of protein kinase activity","10/87","427/18986",0.0234192037470726,5.11077014186115,5.82915172517117,2.54503490196007e-05,0.00626148367695144,0.00493618436814717,"INSR/HEG1/ACTB/EPHA4/KSR1/WWTR1/CEMIP/SASH1/DIPK2A/HSPB1",10
"GO:0071900","regulation of protein serine/threonine kinase activity","8/87","262/18986",0.0305343511450382,6.66350794068615,6.26299922168912,2.69504318950564e-05,0.00626148367695144,0.00493618436814717,"INSR/HEG1/ACTB/EPHA4/KSR1/CEMIP/SASH1/DIPK2A",8
"GO:0001916","positive regulation of T cell mediated cytotoxicity","4/87","41/18986",0.0975609756097561,21.2907204934118,8.82444918412284,3.65929433366214e-05,0.00765158445168753,0.00603205781738412,"B2M/HLA-B/HLA-A/HLA-E",4
"GO:0043549","regulation of kinase activity","10/87","460/18986",0.0217391304347826,4.74412793603198,5.51549227417019,4.7760569981644e-05,0.0086859577598797,0.00684749671623832,"INSR/HEG1/ACTB/EPHA4/KSR1/WWTR1/CEMIP/SASH1/DIPK2A/HSPB1",10
"GO:0002486","antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent","3/87","16/18986",0.1875,40.9181034482759,10.8378151581653,4.98476772446468e-05,0.0086859577598797,0.00684749671623832,"HLA-B/HLA-A/HLA-E",3
"GO:0002476","antigen processing and presentation of endogenous peptide antigen via MHC class Ib","3/87","17/18986",0.176470588235294,38.5111561866126,10.4980396167925,6.03289131654605e-05,0.00901055410206985,0.00710338932459482,"HLA-B/HLA-A/HLA-E",3
"GO:0002484","antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway","3/87","17/18986",0.176470588235294,38.5111561866126,10.4980396167925,6.03289131654605e-05,0.00901055410206985,0.00710338932459482,"HLA-B/HLA-A/HLA-E",3
"GO:1903729","regulation of plasma membrane organization","3/87","18/18986",0.166666666666667,36.3716475095785,10.1865303876334,7.21550448757867e-05,0.0100584132556847,0.00792945966845487,"MYH9/AHNAK/S100A10",3
"GO:0001914","regulation of T cell mediated cytotoxicity","4/87","51/18986",0.0784313725490196,17.1160694162723,7.81910557694447,8.72028955714065e-05,0.0113963284149882,0.00898419305689622,"B2M/HLA-B/HLA-A/HLA-E",4
