"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0014909","smooth muscle cell migration","5/96","100/18986",0.05,9.88854166666667,6.35309658978913,0.000153313929392205,0.0241539126942447,0.0218307298502968,"IGFBP3/PDGFD/ADAMTS1/NRP1/GRB10",5
"GO:0007160","cell-matrix adhesion","7/96","241/18986",0.029045643153527,5.74438105117566,5.28409114212173,0.000222288592537029,0.0321021775722226,0.0290145110258859,"DLC1/ITGA9/ADAMTS9/ITGA6/NRP1/CDH13/PTPRK",7
"GO:0007229","integrin-mediated signaling pathway","5/96","111/18986",0.045045045045045,8.9085960960961,5.95720223230386,0.000249831442284374,0.0326699387452931,0.0295276635302312,"ITGA9/ITGA6/ADAMTS1/PLPP3/NRP1",5
"GO:0048010","vascular endothelial growth factor receptor signaling pathway","4/96","62/18986",0.0645161290322581,12.7594086021505,6.61149683457687,0.000273530092489613,0.0326699387452931,0.0295276635302312,"VEGFC/FLT1/NRP1/GRB10",4
"GO:0014812","muscle cell migration","5/96","114/18986",0.043859649122807,8.67415935672515,5.85867238744892,0.000282775003565722,0.0326699387452931,0.0295276635302312,"IGFBP3/PDGFD/ADAMTS1/NRP1/GRB10",5
"GO:0031589","cell-substrate adhesion","8/96","361/18986",0.0221606648199446,4.38273314866113,4.62592021214061,0.000489511696048595,0.0490122727347202,0.0442981515651372,"VWF/DLC1/ITGA9/ADAMTS9/ITGA6/NRP1/CDH13/PTPRK",8
"GO:0001934","positive regulation of protein phosphorylation","9/96","455/18986",0.0197802197802198,3.91195054945055,4.48193139132116,0.000494607405431865,0.0490122727347202,0.0442981515651372,"PECAM1/VEGFC/PIK3R3/FLT1/PLPP3/NRP1/INSR/SASH1/BMP6",9
"GO:0061437","renal system vasculature development","3/96","32/18986",0.09375,18.541015625,7.07952671165831,0.000558656268761873,0.0490122727347202,0.0442981515651372,"PECAM1/PDGFD/NRP1",3
"GO:0061440","kidney vasculature development","3/96","32/18986",0.09375,18.541015625,7.07952671165831,0.000558656268761873,0.0490122727347202,0.0442981515651372,"PECAM1/PDGFD/NRP1",3
"GO:0010595","positive regulation of endothelial cell migration","5/96","133/18986",0.037593984962406,7.43499373433584,5.30895022298339,0.000574142383104815,0.0490122727347202,0.0442981515651372,"VEGFC/PLPP3/NRP1/SASH1/HDAC9",5
"GO:0018108","peptidyl-tyrosine phosphorylation","6/96","204/18986",0.0294117647058824,5.81678921568627,4.93090625314636,0.000593916749814843,0.0490122727347202,0.0442981515651372,"PECAM1/FLT1/PLPP3/NRP1/INSR/BMP6",6
"GO:0018212","peptidyl-tyrosine modification","6/96","206/18986",0.029126213592233,5.76031553398058,4.89718482513279,0.000625114348602265,0.0492419620967147,0.0445057488382856,"PECAM1/FLT1/PLPP3/NRP1/INSR/BMP6",6
