"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042060","wound healing","14/68","444/18986",0.0315315315315315,8.80378908320085,9.9756422563762,4.64996637071079e-10,7.53294552055148e-07,5.46248681022447e-07,"TIMP1/PLAT/COL3A1/CCN1/FN1/FBLN1/VCL/MYH9/ACTB/AHNAK/S100A10/TPM1/MYLK/F3",14
"GO:0030198","extracellular matrix organization","12/68","339/18986",0.0353982300884956,9.88339406559084,9.8945588969694,2.57024860318002e-09,1.11224242175841e-06,8.06538364316038e-07,"TGFBI/COL5A2/COL6A1/COL3A1/COL1A2/CCN1/COL1A1/COL12A1/CST3/FBLN1/POSTN/COL4A2",12
"GO:0043062","extracellular structure organization","12/68","340/18986",0.0352941176470588,9.85432525951557,9.87698141648435,2.65694825421844e-09,1.11224242175841e-06,8.06538364316038e-07,"TGFBI/COL5A2/COL6A1/COL3A1/COL1A2/CCN1/COL1A1/COL12A1/CST3/FBLN1/POSTN/COL4A2",12
"GO:0045229","external encapsulating structure organization","12/68","341/18986",0.0351906158357771,9.82542694497154,9.85947673321333,2.74627758458866e-09,1.11224242175841e-06,8.06538364316038e-07,"TGFBI/COL5A2/COL6A1/COL3A1/COL1A2/CCN1/COL1A1/COL12A1/CST3/FBLN1/POSTN/COL4A2",12
"GO:0035987","endodermal cell differentiation","6/68","52/18986",0.115384615384615,32.2160633484163,13.5139020047562,3.01336726862832e-08,9.76330995035576e-06,7.07982709850359e-06,"COL5A2/COL6A1/COL12A1/FN1/MYH9/COL4A2",6
"GO:0031589","cell-substrate adhesion","11/68","361/18986",0.0304709141274238,8.50765846504807,8.63439901365891,5.86940699258491e-08,1.58473988799793e-05,1.14916810591662e-05,"VCAM1/COL3A1/CCN1/COL1A1/SNED1/FN1/CCN2/FBLN1/POSTN/VCL/S100A10",11
"GO:0001706","endoderm formation","6/68","61/18986",0.0983606557377049,27.4628736740598,12.4109813657971,8.01392677132813e-08,1.85465162422165e-05,1.34489357545898e-05,"COL5A2/COL6A1/COL12A1/FN1/MYH9/COL4A2",6
"GO:0030199","collagen fibril organization","6/68","72/18986",0.0833333333333333,23.2671568627451,11.3491012603364,2.18654950214471e-07,4.42776274184304e-05,3.21077532157039e-05,"COL5A2/COL6A1/COL3A1/COL1A2/COL1A1/COL12A1",6
"GO:0007492","endoderm development","6/68","87/18986",0.0689655172413793,19.2555780933063,10.2319391920528,6.77639150880644e-07,0.000121975047158516,8.84497417991577e-05,"COL5A2/COL6A1/COL12A1/FN1/MYH9/COL4A2",6
"GO:0071560","cellular response to transforming growth factor beta stimulus","9/68","306/18986",0.0294117647058824,8.21193771626297,7.62511488143369,1.39677051079871e-06,0.000226276822749391,0.000164083777900144,"FBN1/COL3A1/COL1A2/COL1A1/JUN/FOS/POSTN/LTBP2/COL4A2",9
"GO:0071559","response to transforming growth factor beta","9/68","313/18986",0.0287539936102236,8.02828415711332,7.51686202411462,1.68318935066629e-06,0.000247887886189035,0.000179754958406084,"FBN1/COL3A1/COL1A2/COL1A1/JUN/FOS/POSTN/LTBP2/COL4A2",9
"GO:0007160","cell-matrix adhesion","8/68","241/18986",0.033195020746888,9.26824505735904,7.74464089948115,2.30123292089772e-06,0.000310666444321192,0.000225278591203671,"VCAM1/COL3A1/SNED1/FN1/CCN2/POSTN/VCL/S100A10",8
"GO:0032963","collagen metabolic process","6/68","111/18986",0.0540540540540541,15.0922098569157,8.92728208177906,2.84092694114748e-06,0.000354023203435301,0.000256718580268873,"COL6A1/COL1A2/COL1A1/CST3/VIM/CTSB",6
"GO:0007565","female pregnancy","7/68","189/18986",0.037037037037037,10.3409586056645,7.7374922211772,5.03239458829622e-06,0.000582319945217134,0.000422267094777337,"TIMP1/IGFBP7/FOS/IGFBP5/FBLN1/CTSB/HSPG2",7
"GO:0007517","muscle organ development","9/68","369/18986",0.024390243902439,6.80989956958393,6.75692510938962,6.43653515536401e-06,0.000691561590906426,0.000501483258902906,"COL6A3/COL6A1/COL3A1/TAGLN/FOS/FLNB/TPM1/MYLK/HEG1",9
"GO:0030324","lung development","7/68","198/18986",0.0353535353535354,9.87091503267974,7.52285836673994,6.83023793487828e-06,0.000691561590906426,0.000501483258902906,"TNC/COL6A1/FBN1/COL3A1/CCN2/IGFBP5/HEG1",7
"GO:0001704","formation of primary germ layer","6/68","132/18986",0.0454545454545455,12.6911764705882,8.08100874426492,7.74583569076034e-06,0.000700684255920388,0.000508098524760983,"COL5A2/COL6A1/COL12A1/FN1/MYH9/COL4A2",6
"GO:0030323","respiratory tube development","7/68","202/18986",0.0346534653465347,9.67545136866628,7.4318317849688,7.78538062133764e-06,0.000700684255920388,0.000508098524760983,"TNC/COL6A1/FBN1/COL3A1/CCN2/IGFBP5/HEG1",7
"GO:0051216","cartilage development","7/68","209/18986",0.0334928229665072,9.35139318885449,7.27848711420961,9.72364283733787e-06,0.000812483256757295,0.000589169145250904,"TGFBI/COL6A1/TIMP1/COL3A1/CCN1/COL1A1/CCN2",7
"GO:0044703","multi-organism reproductive process","7/68","210/18986",0.0333333333333333,9.30686274509804,7.25716989381519,1.00306574908308e-05,0.000812483256757295,0.000589169145250904,"TIMP1/IGFBP7/FOS/IGFBP5/FBLN1/CTSB/HSPG2",7
"GO:0014823","response to activity","5/68","82/18986",0.0609756097560976,17.0247489239598,8.71853373080979,1.11870250378529e-05,0.000862999074348655,0.000625800498358089,"COL6A1/FN1/FOS/POSTN/COL4A2",5
"GO:0044706","multi-multicellular organism process","7/68","218/18986",0.0321100917431193,8.96532649757151,7.09161219399227,1.2788921592222e-05,0.000941729680881804,0.000682891698417215,"TIMP1/IGFBP7/FOS/IGFBP5/FBLN1/CTSB/HSPG2",7
"GO:0010810","regulation of cell-substrate adhesion","7/68","223/18986",0.031390134529148,8.76431020838829,6.99240085508023,1.48120581353528e-05,0.00104328409475094,0.000756533495608868,"CCN1/COL1A1/FN1/FBLN1/POSTN/VCL/S100A10",7
"GO:0060541","respiratory system development","7/68","225/18986",0.0311111111111111,8.68640522875817,6.95358376516478,1.569221198923e-05,0.00105922430927302,0.000768092481578098,"TNC/COL6A1/FBN1/COL3A1/CCN2/IGFBP5/HEG1",7
"GO:0071230","cellular response to amino acid stimulus","5/68","91/18986",0.0549450549450549,15.3409825468649,8.22144776458319,1.85988433138869e-05,0.00120520504673987,0.000873949858454644,"COL5A2/COL6A1/COL3A1/COL1A2/COL1A1",5
"GO:0007596","blood coagulation","7/68","234/18986",0.0299145299145299,8.35231271995978,6.7846937472505,2.02070048181758e-05,0.00125905183867095,0.000912996654942678,"PLAT/COL3A1/FBLN1/VCL/MYH9/ACTB/F3",7
"GO:0007599","hemostasis","7/68","241/18986",0.029045643153527,8.10971442518916,6.65947667721142,2.4417687519254e-05,0.00141273763504255,0.00102444132599577,"PLAT/COL3A1/FBLN1/VCL/MYH9/ACTB/F3",7
"GO:0050817","coagulation","7/68","241/18986",0.029045643153527,8.10971442518916,6.65947667721142,2.4417687519254e-05,0.00141273763504255,0.00102444132599577,"PLAT/COL3A1/FBLN1/VCL/MYH9/ACTB/F3",7
"GO:0071229","cellular response to acid chemical","5/68","100/18986",0.05,13.9602941176471,7.79053012491849,2.93713706459682e-05,0.00164074553263684,0.00118978038623958,"COL5A2/COL6A1/COL3A1/COL1A2/COL1A1",5
"GO:0001503","ossification","9/68","456/18986",0.0197368421052632,5.51064241486068,5.84527916630965,3.44930573958227e-05,0.00169375755874814,0.00122822185546649,"TNC/COL5A2/COL6A1/VCAN/COL1A2/CCN1/COL1A1/CCN2/IGFBP5",9
"GO:0002428","antigen processing and presentation of peptide antigen via MHC class Ib","3/68","18/18986",0.166666666666667,46.5343137254902,11.5874113358163,3.45024687893139e-05,0.00169375755874814,0.00122822185546649,"HLA-A/B2M/HLA-B",3
"GO:0006957","complement activation, alternative pathway","3/68","18/18986",0.166666666666667,46.5343137254902,11.5874113358163,3.45024687893139e-05,0.00169375755874814,0.00122822185546649,"CFH/C3/CFB",3
"GO:1903729","regulation of plasma membrane organization","3/68","18/18986",0.166666666666667,46.5343137254902,11.5874113358163,3.45024687893139e-05,0.00169375755874814,0.00122822185546649,"MYH9/AHNAK/S100A10",3
"GO:0048144","fibroblast proliferation","5/68","109/18986",0.0458715596330275,12.807609282245,7.41192269999857,4.44593315847366e-05,0.00211835638727274,0.00153611808199895,"COL3A1/FN1/S100A6/FBLN1/FTH1",5
"GO:0007229","integrin-mediated signaling pathway","5/68","111/18986",0.045045045045045,12.5768415474298,7.33381997283034,4.85050569559867e-05,0.0022450912076771,0.00162801935527462,"TIMP1/COL3A1/FN1/CCN2/MYH9",5
"GO:0050878","regulation of body fluid levels","8/68","381/18986",0.020997375328084,5.86259070557357,5.74827468258194,6.31716291563338e-05,0.00284272331203502,0.00206139000404879,"PLAT/COL3A1/FBLN1/VCL/MYH9/ACTB/HEG1/F3",8
