"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0060350","endochondral bone morphogenesis","4/84","60/18986",0.0666666666666667,15.068253968254,7.27574503342576,0.000143959924023409,0.00994217220953369,0.00748750895563255,"MEF2C/BMP6/RUNX2/CSGALNACT1",4
"GO:0001776","leukocyte homeostasis","5/84","113/18986",0.0442477876106195,10.0010535187526,6.39739490456991,0.000145078907778603,0.00994217220953369,0.00748750895563255,"BCL2L11/MEF2C/TSC22D3/MERTK/PDE4B",5
"GO:0001934","positive regulation of protein phosphorylation","9/84","455/18986",0.0197802197802198,4.47080062794349,4.99547744006648,0.000180739612530856,0.0117672548043738,0.00886198950028967,"ERN1/PLCG2/PECAM1/PTPN1/BMP6/PTK2B/NEDD9/JAK2/TGFB2",9
"GO:0071216","cellular response to biotic stimulus","7/84","269/18986",0.0260223048327138,5.8816604708798,5.37547262190225,0.000189516501247654,0.0117672548043738,0.00886198950028967,"PLCG2/MEF2C/BMP6/B2M/JAK2/PDE4B/TXNIP",7
"GO:0048736","appendage development","6/84","189/18986",0.0317460317460317,7.17535903250189,5.68774225944811,0.000191912310114251,0.0117672548043738,0.00886198950028967,"BCL2L11/LARGE1/CHST11/ITGA6/RUNX2/TGFB2",6
"GO:0060173","limb development","6/84","189/18986",0.0317460317460317,7.17535903250189,5.68774225944811,0.000191912310114251,0.0117672548043738,0.00886198950028967,"BCL2L11/LARGE1/CHST11/ITGA6/RUNX2/TGFB2",6
"GO:0021542","dentate gyrus development","3/84","26/18986",0.115384615384615,26.0796703296703,8.53061604611874,0.000201816308328451,0.0120572307283408,0.0090803720913233,"BTG2/LARGE1/CDK6",3
"GO:0071887","leukocyte apoptotic process","5/84","122/18986",0.040983606557377,9.26327088212334,6.10388124596829,0.000207697512459441,0.0120983801007624,0.00911136192815494,"BCL2L11/MEF2C/ST6GAL1/TSC22D3/MERTK",5
"GO:0097305","response to alcohol","7/84","275/18986",0.0254545454545455,5.75333333333333,5.29306445672285,0.000216887376559815,0.0122834126454061,0.00925071103677074,"BTG2/ST6GAL1/PTK2B/FOXO3/TBXAS1/PRKCB/FKBP5",7
"GO:0035235","ionotropic glutamate receptor signaling pathway","3/84","27/18986",0.111111111111111,25.1137566137566,8.35853386378644,0.000226319664553483,0.0122834126454061,0.00925071103677074,"CPEB4/MEF2C/PTK2B",3
"GO:0034976","response to endoplasmic reticulum stress","7/84","277/18986",0.0252707581227437,5.71179302045728,5.26613351632786,0.000226689589593332,0.0122834126454061,0.00925071103677074,"HERPUD1/ERN1/CREB3L2/MAN1A1/BCL2L11/PTPN1/TMEM117",7
"GO:0008154","actin polymerization or depolymerization","6/84","196/18986",0.0306122448979592,6.91909620991254,5.55278820776412,0.000233594750064076,0.0123699038102113,0.00931584804681374,"ARHGAP6/FCHSD2/PTK2B/JAK2/SSH2/CYRIA",6
"GO:0042113","B cell activation","7/84","284/18986",0.0246478873239437,5.57100938967136,5.17390346609975,0.000263853419380957,0.013661743714614,0.0102887403534048,"PLCG2/PLCL2/MEF2C/PELI1/PTK2B/HDAC9/PRKCB",7
"GO:0051592","response to calcium ion","5/84","137/18986",0.0364963503649635,8.24904414320473,5.67659532394444,0.000355435151362377,0.0180035631016161,0.0135585903277136,"PLCG2/MEF2C/CLIC4/PTK2B/TXNIP",5
"GO:1900101","regulation of endoplasmic reticulum unfolded protein response","3/84","32/18986",0.09375,21.1897321428571,7.61984562095636,0.000377702052447912,0.0187243783447582,0.0141014405695559,"ERN1/BCL2L11/PTPN1",3
"GO:0050853","B cell receptor signaling pathway","4/84","79/18986",0.0506329113924051,11.4442435201929,6.20112216548786,0.000416176147007017,0.0197617120268643,0.0148826627281603,"PLCG2/PLCL2/MEF2C/PRKCB",4
"GO:0002064","epithelial cell development","6/84","219/18986",0.0273972602739726,6.19243313763862,5.15212756718217,0.000422804779844682,0.0197617120268643,0.0148826627281603,"PRDM1/PECAM1/CLIC4/BMP6/RAPGEF1/CDK6",6
"GO:0006979","response to oxidative stress","8/84","405/18986",0.0197530864197531,4.46466784244562,4.69835295735846,0.00042407107353786,0.0197617120268643,0.0148826627281603,"ERN1/FUT8/PTK2B/FOXO3/NCOA7/JAK2/SESN1/TXNIP",8
"GO:0006986","response to unfolded protein","5/84","143/18986",0.034965034965035,7.9029304029304,5.52354064061455,0.000432730252776791,0.0197698331170573,0.0148887787694306,"HERPUD1/ERN1/CREB3L2/BCL2L11/PTPN1",5
"GO:1902235","regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","3/84","34/18986",0.0882352941176471,19.9432773109244,7.3698409603081,0.000452782342265779,0.0199764574422641,0.0150443887762612,"HERPUD1/BCL2L11/PTPN1",3
"GO:0009612","response to mechanical stimulus","6/84","222/18986",0.027027027027027,6.10875160875161,5.10410531673726,0.000454400104909869,0.0199764574422641,0.0150443887762612,"BTG2/LARGE1/KCNQ1/BMP6/PTK2B/TXNIP",6
"GO:0032743","positive regulation of interleukin-2 production","3/84","35/18986",0.0857142857142857,19.3734693877551,7.25270796790278,0.000493654424429756,0.0213002742392839,0.0160413630706512,"PLCG2/RUNX1/PDE4B",3
"GO:0071222","cellular response to lipopolysaccharide","6/84","228/18986",0.0263157894736842,5.94799498746867,5.01065467597859,0.000523105911822123,0.021409190483654,0.0161233885413378,"PLCG2/MEF2C/BMP6/B2M/JAK2/PDE4B",6
"GO:1902882","regulation of response to oxidative stress","3/84","36/18986",0.0833333333333333,18.8353174603175,7.14033440330763,0.000536818320258712,0.021409190483654,0.0161233885413378,"FUT8/NCOA7/SESN1",3
"GO:0014855","striated muscle cell proliferation","4/84","85/18986",0.0470588235294118,10.6364145658263,5.93572280678428,0.000549680882130809,0.021409190483654,0.0161233885413378,"MEF2C/JAK2/RUNX1/TGFB2",4
"GO:0030968","endoplasmic reticulum unfolded protein response","4/84","85/18986",0.0470588235294118,10.6364145658263,5.93572280678428,0.000549680882130809,0.021409190483654,0.0161233885413378,"HERPUD1/ERN1/BCL2L11/PTPN1",4
"GO:0035107","appendage morphogenesis","5/84","151/18986",0.033112582781457,7.4842321034374,5.33279977238603,0.000554749760087328,0.021409190483654,0.0161233885413378,"BCL2L11/LARGE1/CHST11/RUNX2/TGFB2",5
"GO:0035108","limb morphogenesis","5/84","151/18986",0.033112582781457,7.4842321034374,5.33279977238603,0.000554749760087328,0.021409190483654,0.0161233885413378,"BCL2L11/LARGE1/CHST11/RUNX2/TGFB2",5
"GO:0001822","kidney development","7/84","322/18986",0.0217391304347826,4.91356107660456,4.72159522872149,0.000560498119958325,0.021409190483654,0.0161233885413378,"PRDM1/PECAM1/BCL2L11/MEF2C/BMP6/BASP1/TGFB2",7
"GO:0048705","skeletal system morphogenesis","6/84","232/18986",0.0258620689655172,5.84544334975369,4.95018718310258,0.000573227482770099,0.0215422586266828,0.0162236029503863,"MEF2C/BMP6/WWOX/CHST11/RUNX2/CSGALNACT1",6
"GO:0097193","intrinsic apoptotic signaling pathway","7/84","327/18986",0.0214067278287462,4.83843017329256,4.66739334776725,0.000614011834563013,0.0219168946563292,0.0165057435699574,"HERPUD1/ERN1/BCL2L11/PTPN1/WWOX/JAK2/TMEM117",7
"GO:1905897","regulation of response to endoplasmic reticulum stress","4/84","88/18986",0.0454545454545455,10.2738095238095,5.81276344973748,0.000626724342954272,0.0219168946563292,0.0165057435699574,"HERPUD1/ERN1/BCL2L11/PTPN1",4
"GO:0097191","extrinsic apoptotic signaling pathway","6/84","236/18986",0.0254237288135593,5.74636803874092,4.89111462380339,0.000627008765383232,0.0219168946563292,0.0165057435699574,"BCL2L11/WWOX/ITGA6/FOXO3/JAK2/TGFB2",6
"GO:0002335","mature B cell differentiation","3/84","38/18986",0.0789473684210526,17.843984962406,6.92860845823282,0.000630228301276418,0.0219168946563292,0.0165057435699574,"PLCG2/PLCL2/PTK2B",3
"GO:0045823","positive regulation of heart contraction","3/84","38/18986",0.0789473684210526,17.843984962406,6.92860845823282,0.000630228301276418,0.0219168946563292,0.0165057435699574,"KCNQ1/PTPN1/TGFB2",3
"GO:0072001","renal system development","7/84","332/18986",0.0210843373493976,4.76556224899598,4.61428007306529,0.00067151570838864,0.0229817617811898,0.0173077013278715,"PRDM1/PECAM1/BCL2L11/MEF2C/BMP6/BASP1/TGFB2",7
"GO:1903524","positive regulation of blood circulation","3/84","39/18986",0.0769230769230769,17.3864468864469,6.82869844859953,0.000680575778069571,0.0229817617811898,0.0173077013278715,"KCNQ1/PTPN1/TGFB2",3
"GO:0071219","cellular response to molecule of bacterial origin","6/84","242/18986",0.0247933884297521,5.6038961038961,4.80499703367202,0.000714939569126354,0.0234090907873794,0.0176295253411166,"PLCG2/MEF2C/BMP6/B2M/JAK2/PDE4B",6
"GO:0035966","response to topologically incorrect protein","5/84","160/18986",0.03125,7.06324404761905,5.13425077804173,0.000721118533138706,0.0234090907873794,0.0176295253411166,"HERPUD1/ERN1/CREB3L2/BCL2L11/PTPN1",5
"GO:0045860","positive regulation of protein kinase activity","6/84","243/18986",0.0246913580246914,5.58083480305702,4.79092396979723,0.00073047873136413,0.0234090907873794,0.0176295253411166,"ERN1/PTPN1/PTK2B/NEDD9/JAK2/TGFB2",6
"GO:0060391","positive regulation of SMAD protein signal transduction","3/84","40/18986",0.075,16.9517857142857,6.73242618584935,0.000733417865870686,0.0234090907873794,0.0176295253411166,"BMP6/JAK2/TGFB2",3
"GO:1990806","ligand-gated ion channel signaling pathway","3/84","41/18986",0.0731707317073171,16.5383275261324,6.63957008362081,0.000788803309617623,0.0248366447487711,0.0187046247102785,"CPEB4/MEF2C/PTK2B",3
"GO:0010038","response to metal ion","7/84","345/18986",0.0202898550724638,4.58599033816425,4.48100185563756,0.00084122557580684,0.0257384903744779,0.0193838100086987,"PLCG2/MEF2C/CLIC4/BMP6/PTK2B/B2M/TXNIP",7
"GO:0030002","intracellular monoatomic anion homeostasis","2/84","10/18986",0.2,45.2047619047619,9.3208986177014,0.000850585304220942,0.0257384903744779,0.0193838100086987,"KCNQ1/TBXAS1",2
"GO:0030644","intracellular chloride ion homeostasis","2/84","10/18986",0.2,45.2047619047619,9.3208986177014,0.000850585304220942,0.0257384903744779,0.0193838100086987,"KCNQ1/TBXAS1",2
"GO:0060395","SMAD protein signal transduction","4/84","97/18986",0.0412371134020619,9.32056946489936,5.47678256031023,0.000903588408789112,0.0267624216624023,0.0201549387446237,"BMP6/RUNX2/JAK2/TGFB2",4
"GO:0006040","amino sugar metabolic process","3/84","43/18986",0.0697674418604651,15.7691029900332,6.46331066960177,0.000907395412587889,0.0267624216624023,0.0201549387446237,"ST6GAL1/LARGE1/CSGALNACT1",3
"GO:0001503","ossification","8/84","456/18986",0.0175438596491228,3.96532999164578,4.27276301895914,0.000920661310764071,0.0268142606760036,0.020193979013733,"MEF2C/BMP6/WWOX/PTK2B/RUNX2/RUNX1/CDK6/CSGALNACT1",8
"GO:0043524","negative regulation of neuron apoptotic process","5/84","170/18986",0.0294117647058824,6.64775910364146,4.93092091514007,0.000946972007571328,0.027200485053539,0.0204848468869435,"CPEB4/BTG2/MEF2C/PTK2B/JAK2",5
"GO:0034620","cellular response to unfolded protein","4/84","99/18986",0.0404040404040404,9.13227513227513,5.40803177714859,0.000975158765034093,0.027200485053539,0.0204848468869435,"HERPUD1/ERN1/BCL2L11/PTPN1",4
"GO:0032496","response to lipopolysaccharide","7/84","354/18986",0.019774011299435,4.46939736346516,4.39255291276006,0.000977390953542132,0.027200485053539,0.0204848468869435,"PLCG2/MEF2C/BMP6/PELI1/B2M/JAK2/PDE4B",7
"GO:0033674","positive regulation of kinase activity","6/84","258/18986",0.0232558139534884,5.25636766334441,4.58874951999767,0.000996512724169267,0.027200485053539,0.0204848468869435,"ERN1/PTPN1/PTK2B/NEDD9/JAK2/TGFB2",6
"GO:0060349","bone morphogenesis","4/84","100/18986",0.04,9.04095238095238,5.37438237039365,0.00101239914652627,0.027200485053539,0.0204848468869435,"MEF2C/BMP6/RUNX2/CSGALNACT1",4
"GO:0060419","heart growth","4/84","100/18986",0.04,9.04095238095238,5.37438237039365,0.00101239914652627,0.027200485053539,0.0204848468869435,"MEF2C/BASP1/RUNX1/TGFB2",4
"GO:0060397","growth hormone receptor signaling pathway via JAK-STAT","2/84","11/18986",0.181818181818182,41.0952380952381,8.86725731844669,0.00103661832115796,0.027200485053539,0.0204848468869435,"PTPN1/JAK2",2
"GO:2000109","regulation of macrophage apoptotic process","2/84","11/18986",0.181818181818182,41.0952380952381,8.86725731844669,0.00103661832115796,0.027200485053539,0.0204848468869435,"MEF2C/ST6GAL1",2
"GO:0007015","actin filament organization","8/84","465/18986",0.0172043010752688,3.88858166922683,4.20407036002445,0.00104381638964556,0.027200485053539,0.0204848468869435,"ARHGAP6/MYO1D/FCHSD2/PTK2B/NEDD9/JAK2/SSH2/CYRIA",8
"GO:0060041","retina development in camera-type eye","5/84","174/18986",0.028735632183908,6.49493705528188,4.85412466023136,0.00105066251279764,0.027200485053539,0.0204848468869435,"PRDM1/MERTK/LARGE1/CLIC4/TGFB2",5
"GO:0009225","nucleotide-sugar metabolic process","3/84","46/18986",0.0652173913043478,14.7406832298137,6.2199704380494,0.00110553357887149,0.027998839551854,0.0210860924025031,"FUT8/GMDS/CSGALNACT1",3
"GO:0045646","regulation of erythrocyte differentiation","3/84","46/18986",0.0652173913043478,14.7406832298137,6.2199704380494,0.00110553357887149,0.027998839551854,0.0210860924025031,"B2M/FOXO3/CDK6",3
"GO:0046620","regulation of organ growth","4/84","103/18986",0.0388349514563107,8.77762367082755,5.27619825107166,0.00113011211141181,0.0280123533998884,0.0210962697617411,"BCL2L11/MEF2C/BASP1/RUNX1",4
"GO:0150115","cell-substrate junction organization","4/84","103/18986",0.0388349514563107,8.77762367082755,5.27619825107166,0.00113011211141181,0.0280123533998884,0.0210962697617411,"ARHGAP6/IQSEC1/PTK2B/ITGA6",4
"GO:1901888","regulation of cell junction assembly","6/84","268/18986",0.0223880597014925,5.06023454157782,4.46251677267155,0.00121156310915374,0.0291741749878889,0.0219712445018345,"ARHGAP6/MEF2C/PTPN1/PTK2B/RAPGEF1/DCLK1",6
"GO:0007416","synapse assembly","6/84","269/18986",0.0223048327137546,5.04142326075412,4.45023987663512,0.00123487976180559,0.0291741749878889,0.0219712445018345,"PLXNC1/MEF2C/LARGE1/PTPN1/PTK2B/DCLK1",6
"GO:0042487","regulation of odontogenesis of dentin-containing tooth","2/84","12/18986",0.166666666666667,37.6706349206349,8.47072667761487,0.00124037030892557,0.0291741749878889,0.0219712445018345,"RUNX2/PRKCB",2
"GO:0071872","cellular response to epinephrine stimulus","2/84","12/18986",0.166666666666667,37.6706349206349,8.47072667761487,0.00124037030892557,0.0291741749878889,0.0219712445018345,"KCNQ1/PDE4B",2
"GO:0010634","positive regulation of epithelial cell migration","3/84","48/18986",0.0625,14.1264880952381,6.07006268414256,0.00125165044536545,0.0291741749878889,0.0219712445018345,"PLCG2/IQSEC1/TGFB2",3
"GO:0035265","organ growth","5/84","181/18986",0.0276243093922652,6.24375164430413,4.72536975525907,0.00125211051450167,0.0291741749878889,0.0219712445018345,"BCL2L11/MEF2C/BASP1/RUNX1/TGFB2",5
"GO:0050673","epithelial cell proliferation","8/84","482/18986",0.016597510373444,3.75143252321676,4.07887729040394,0.00131236352349579,0.0300291555690377,0.0226151354567815,"ERN1/MEF2C/BMP6/B2M/COL8A1/RUNX2/TGFB2/CDK6",8
"GO:0071248","cellular response to metal ion","5/84","183/18986",0.0273224043715847,6.17551392141556,4.6898237032526,0.00131458105924543,0.0300291555690377,0.0226151354567815,"PLCG2/MEF2C/CLIC4/BMP6/B2M",5
"GO:0042149","cellular response to glucose starvation","3/84","49/18986",0.0612244897959184,13.8381924198251,5.99842724168168,0.00132904685327307,0.0300648462924879,0.0226420143526439,"CPEB4/FOXO3/SESN1",3
"GO:0002237","response to molecule of bacterial origin","7/84","375/18986",0.0186666666666667,4.21911111111111,4.19718208758723,0.00136303122964349,0.0305371419718205,0.0229977030345719,"PLCG2/MEF2C/BMP6/PELI1/B2M/JAK2/PDE4B",7
"GO:0007229","integrin-mediated signaling pathway","4/84","111/18986",0.036036036036036,8.14500214500215,5.03282045280226,0.00149045819974564,0.0328118077670491,0.0247107673583333,"FUT8/PTK2B/NEDD9/ITGA6",4
"GO:1990090","cellular response to nerve growth factor stimulus","3/84","51/18986",0.0588235294117647,13.2955182072829,5.86125120352744,0.00149272601858678,0.0328118077670491,0.0247107673583333,"PTPN1/FOXO3/RAPGEF1",3
"GO:0007611","learning or memory","6/84","282/18986",0.0212765957446809,4.80901722391084,4.2959706746086,0.00157040213891493,0.0340674222631874,0.0256563780947519,"BTG2/MEF2C/LARGE1/ATXN1/NEDD9/B2M",6
"GO:0098926","postsynaptic signal transduction","3/84","52/18986",0.0576923076923077,13.0398351648352,5.79551575645237,0.00157909081734946,0.0340674222631874,0.0256563780947519,"LARGE1/JAK2/PRKCB",3
"GO:0060538","skeletal muscle organ development","5/84","192/18986",0.0260416666666667,5.88603670634921,4.53616447134491,0.00162458979323997,0.0347274698921938,0.0261534638853793,"BTG2/MEF2C/LARGE1/BASP1/HDAC9",5
"GO:0035967","cellular response to topologically incorrect protein","4/84","114/18986",0.0350877192982456,7.93065998329156,4.94776562597427,0.00164409741015695,0.0348249724151426,0.0262268936146568,"HERPUD1/ERN1/BCL2L11/PTPN1",4
"GO:1990089","response to nerve growth factor","3/84","53/18986",0.0566037735849057,12.7938005390836,5.73156286585843,0.00166852595905832,0.0350240133748279,0.0263767925438618,"PTPN1/FOXO3/RAPGEF1",3
"GO:0071888","macrophage apoptotic process","2/84","14/18986",0.142857142857143,32.2891156462585,7.80713721927322,0.00170040553165933,0.0353745079354128,0.0266407520796626,"MEF2C/ST6GAL1",2
"GO:0002066","columnar/cuboidal epithelial cell development","3/84","54/18986",0.0555555555555556,12.5568783068783,5.6693104118866,0.00176107073092077,0.0363123433897823,0.0273470415318578,"PRDM1/BMP6/CDK6",3
"GO:0050863","regulation of T cell activation","7/84","393/18986",0.0178117048346056,4.02586938083121,4.04075744317966,0.00178057863489809,0.0363925282395838,0.0274074292186068,"PRDM1/PAG1/PELI1/B2M/FOXO3/JAK2/RUNX1",7
"GO:0032970","regulation of actin filament-based process","7/84","395/18986",0.0177215189873418,4.00548523206751,4.02395240305863,0.00183250855042965,0.036976248191555,0.0278470321822102,"ARHGAP6/FCHSD2/PTK2B/NEDD9/PDE4B/SSH2/CYRIA",7
"GO:0007215","glutamate receptor signaling pathway","3/84","55/18986",0.0545454545454545,12.3285714285714,5.60868150280631,0.001856763738178,0.036976248191555,0.0278470321822102,"CPEB4/MEF2C/PTK2B",3
"GO:0071385","cellular response to glucocorticoid stimulus","3/84","55/18986",0.0545454545454545,12.3285714285714,5.60868150280631,0.001856763738178,0.036976248191555,0.0278470321822102,"BCL2L11/FOXO3/JAK2",3
"GO:0007548","sex differentiation","6/84","292/18986",0.0205479452054795,4.64432485322896,4.18358361786898,0.00187261686120321,0.036976248191555,0.0278470321822102,"BCL2L11/MERTK/BMP6/FOXO3/BASP1/TGFB2",6
"GO:0051258","protein polymerization","6/84","293/18986",0.0204778156996587,4.62847391516333,4.17262520258022,0.00190510305931995,0.0373015977160964,0.0280920548419845,"ARHGAP6/FCHSD2/PTK2B/JAK2/SSH2/CYRIA",6
