"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048002","antigen processing and presentation of peptide antigen","8/88","72/18986",0.111111111111111,23.9722222222222,13.3265053854508,1.44698575266505e-09,3.36424187494623e-06,2.49186178037896e-06,"CD74/HLA-DRB1/HLA-DRA/B2M/HLA-B/HLA-A/CTSL/MARCHF1",8
"GO:0019882","antigen processing and presentation","9/88","118/18986",0.076271186440678,16.4555084745763,11.4921181405026,3.84758078071493e-09,4.47281265758111e-06,3.31296955644718e-06,"CD74/HLA-DRB1/HLA-DRA/B2M/HLA-B/HLA-A/CTSL/ICAM1/MARCHF1",9
"GO:0019883","antigen processing and presentation of endogenous antigen","6/88","32/18986",0.1875,40.453125,15.2420953449743,6.86062474232692e-09,5.31698417530336e-06,3.93823932577082e-06,"CD74/HLA-DRB1/HLA-DRA/B2M/HLA-B/HLA-A",6
"GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","6/88","35/18986",0.171428571428571,36.9857142857143,14.5407496880581,1.21527696705517e-08,7.06379737100818e-06,5.23208715290068e-06,"CD74/HLA-DRB1/HLA-DRA/B2M/CTSL/MARCHF1",6
"GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","6/88","37/18986",0.162162162162162,34.9864864864865,14.1205852882854,1.72773503841779e-08,8.03396792864271e-06,5.95068320600315e-06,"CD74/HLA-DRB1/HLA-DRA/B2M/CTSL/MARCHF1",6
"GO:0002478","antigen processing and presentation of exogenous peptide antigen","6/88","41/18986",0.146341463414634,31.5731707317073,13.3728452689992,3.29245734107314e-08,1.27582721966584e-05,9.44993019297484e-06,"CD74/HLA-DRB1/HLA-DRA/B2M/HLA-A/CTSL",6
"GO:0002483","antigen processing and presentation of endogenous peptide antigen","5/88","25/18986",0.2,43.15,14.3904932021937,9.41691672586094e-08,3.12776162680381e-05,2.3167031223321e-05,"HLA-DRB1/HLA-DRA/B2M/HLA-B/HLA-A",5
"GO:0019884","antigen processing and presentation of exogenous antigen","6/88","50/18986",0.12,25.89,12.0255373299572,1.12542549204717e-07,3.2707678362621e-05,2.42262645393312e-05,"CD74/HLA-DRB1/HLA-DRA/B2M/HLA-A/CTSL",6
"GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","5/88","31/18986",0.161290322580645,34.7983870967742,12.8514947365666,2.94639264967874e-07,7.46726055836477e-05,5.53092847695971e-05,"CD74/HLA-DRB1/HLA-DRA/B2M/CTSL",5
"GO:1901136","carbohydrate derivative catabolic process","10/88","258/18986",0.0387596899224806,8.36240310077519,8.1249829640579,3.21172497133969e-07,7.46726055836477e-05,5.53092847695971e-05,"PDE4B/SAMHD1/CTSL/GAPDH/LDHA/IER3/CST3/MANBA/NPL/PRKAG2",10
