"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002483","antigen processing and presentation of endogenous peptide antigen","4/89","25/18986",0.16,34.1321348314607,11.3760810561271,5.29284314456864e-06,0.000697949582663784,0.000586112735588022,"HLA-A/B2M/HLA-B/HLA-E",4
"GO:0001911","negative regulation of leukocyte mediated cytotoxicity","4/89","26/18986",0.153846153846154,32.819360414866,11.1419915785537,6.23282061635948e-06,0.000770532448697441,0.000647065192935215,"PTPRC/HLA-A/HLA-B/HLA-E",4
"GO:0001909","leukocyte mediated cytotoxicity","7/89","151/18986",0.0463576158940397,9.88927747600268,7.52620418811396,6.9924894328005e-06,0.000813596711651728,0.000683228998449485,"PTPRC/HLA-A/B2M/HLA-B/HLA-E/LYST/RAB27A",7
"GO:0036037","CD8-positive, alpha-beta T cell activation","4/89","28/18986",0.142857142857143,30.4751203852327,10.7113008182071,8.47535172770688e-06,0.000921771201017776,0.000774070009688708,"TOX/BCL2/HLA-A/HLA-E",4
"GO:0002768","immune response-regulating cell surface receptor signaling pathway","10/89","369/18986",0.02710027100271,5.78118814896014,6.3649946153573,8.85422286114143e-06,0.000921771201017776,0.000774070009688708,"PTPRC/PRKCH/FYN/BCL2/HLA-A/PLCL2/SKAP1/VAV3/PTPRJ/CBLB",10
"GO:0031342","negative regulation of cell killing","4/89","29/18986",0.137931034482759,29.4242541650523,10.512527486263,9.79627951013925e-06,0.000968852043552772,0.000813606792999986,"PTPRC/HLA-A/HLA-B/HLA-E",4
"GO:0051056","regulation of small GTPase mediated signal transduction","9/89","300/18986",0.03,6.39977528089888,6.46966828674341,1.14481718238123e-05,0.00107830875559527,0.000905524568319587,"ARHGAP15/DOCK10/PREX1/ARHGAP25/SPATA13/VAV3/RIPOR2/SRGAP3/RASA3",9
"GO:0002431","Fc receptor mediated stimulatory signaling pathway","4/89","31/18986",0.129032258064516,27.5259151866618,10.1436253821731,1.28854151060981e-05,0.00115851595817555,0.000972879666862339,"PTPRC/FYN/VAV3/PTPRJ",4
"GO:0050867","positive regulation of cell activation","10/89","391/18986",0.0255754475703325,5.45590390528463,6.10984195366423,1.46315350201109e-05,0.00120934821576405,0.00101556675242173,"PTPRC/TOX/FYN/BCL2/HLA-A/B2M/HLA-E/SH3KBP1/VAV3/PTPRJ",10
"GO:0019883","antigen processing and presentation of endogenous antigen","4/89","32/18986",0.125,26.6657303370787,9.97199496338413,1.46735880578044e-05,0.00120934821576405,0.00101556675242173,"HLA-A/B2M/HLA-B/HLA-E",4
"GO:0006909","phagocytosis","8/89","239/18986",0.0334728033472803,7.14061398147713,6.55614772134156,1.64703251616532e-05,0.00130313212679,0.001094323078109,"PTPRC/FYN/ARHGAP25/VAV3/PTPRJ/LYST/CAMK1D/RAB27A",8
"GO:0050854","regulation of antigen receptor-mediated signaling pathway","5/89","70/18986",0.0714285714285714,15.2375601926164,8.18980974726487,1.92386844923037e-05,0.00146361992022218,0.00122909490400224,"PTPRC/PRKCH/PLCL2/PTPRJ/CBLB",5
"GO:0001912","positive regulation of leukocyte mediated cytotoxicity","5/89","71/18986",0.0704225352112676,15.0229466687767,8.12398581498144,2.0620152091119e-05,0.00151061706800865,0.00126856140350042,"PTPRC/HLA-A/B2M/HLA-B/HLA-E",5
"GO:0002474","antigen processing and presentation of peptide antigen via MHC class I","4/89","37/18986",0.108108108108108,23.0622532645005,9.21852531094981,2.64721351192717e-05,0.00178949040286745,0.00150274911166241,"HLA-A/B2M/HLA-B/HLA-E",4
"GO:0002711","positive regulation of T cell mediated immunity","5/89","75/18986",0.0666666666666667,14.2217228464419,7.87345421121222,2.69351101117904e-05,0.00178949040286745,0.00150274911166241,"PTPRC/HLA-A/B2M/HLA-B/HLA-E",5
"GO:0022409","positive regulation of cell-cell adhesion","9/89","336/18986",0.0267857142857143,5.71408507223114,5.98317228991402,2.80456028760824e-05,0.00178949040286745,0.00150274911166241,"PTPRC/ETS1/FYN/HLA-A/B2M/SKAP1/HLA-E/CD44/ANK3",9
"GO:0051251","positive regulation of lymphocyte activation","9/89","336/18986",0.0267857142857143,5.71408507223114,5.98317228991402,2.80456028760824e-05,0.00178949040286745,0.00150274911166241,"PTPRC/TOX/FYN/BCL2/HLA-A/B2M/HLA-E/SH3KBP1/VAV3",9
"GO:0071621","granulocyte chemotaxis","6/89","129/18986",0.0465116279069767,9.92213221844787,6.97800187761455,3.20723993837583e-05,0.00195310012354754,0.00164014261878454,"ITGA1/PREX1/VAV3/PTPRJ/RIPOR2/CAMK1D",6
"GO:0031343","positive regulation of cell killing","5/89","78/18986",0.0641025641025641,13.6747335061942,7.69781046744704,3.25845824454342e-05,0.00195310012354754,0.00164014261878454,"PTPRC/HLA-A/B2M/HLA-B/HLA-E",5
"GO:0042267","natural killer cell mediated cytotoxicity","5/89","79/18986",0.0632911392405063,13.5016356137107,7.64140014705452,3.46585572406291e-05,0.00195870360634184,0.00164484822032219,"HLA-A/HLA-B/HLA-E/LYST/RAB27A",5
"GO:0050853","B cell receptor signaling pathway","5/89","79/18986",0.0632911392405063,13.5016356137107,7.64140014705452,3.46585572406291e-05,0.00195870360634184,0.00164484822032219,"PTPRC/PRKCH/BCL2/PLCL2/VAV3",5
"GO:0002228","natural killer cell mediated immunity","5/89","84/18986",0.0595238095238095,12.6979668271803,7.37394716647135,4.661072189644e-05,0.00243997103959234,0.00204899914878224,"HLA-A/HLA-B/HLA-E/LYST/RAB27A",5
"GO:0002456","T cell mediated immunity","6/89","138/18986",0.0434782608695652,9.27503663898388,6.69546438926482,4.68430416308569e-05,0.00243997103959234,0.00204899914878224,"PTPRC/HLA-A/B2M/HLA-B/HLA-E/RAB27A",6
"GO:0046640","regulation of alpha-beta T cell proliferation","4/89","43/18986",0.0930232558139535,19.8442644368957,8.48971107919597,4.84154469974395e-05,0.00243997103959234,0.00204899914878224,"PTPRC/HLA-A/HLA-E/CBLB",4
"GO:0002821","positive regulation of adaptive immune response","6/89","139/18986",0.0431654676258993,9.20830975668903,6.66567130984274,4.87736560247266e-05,0.00243997103959234,0.00204899914878224,"PTPRC/HLA-A/B2M/HLA-B/SKAP1/HLA-E",6
"GO:0030593","neutrophil chemotaxis","5/89","85/18986",0.0588235294117647,12.5485789821547,7.32317636134996,4.93421848249209e-05,0.00243997103959234,0.00204899914878224,"ITGA1/PREX1/VAV3/RIPOR2/CAMK1D",5
"GO:0002486","antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent","3/89","16/18986",0.1875,39.998595505618,10.7097458552982,5.33523687008318e-05,0.00257392647049379,0.00216149005930456,"HLA-A/HLA-B/HLA-E",3
"GO:1903039","positive regulation of leukocyte cell-cell adhesion","8/89","284/18986",0.028169014084507,6.00917866751068,5.83694416032643,5.62469924149871e-05,0.00264896549992487,0.00222450511355513,"PTPRC/ETS1/FYN/HLA-A/B2M/SKAP1/HLA-E/CD44",8
"GO:0002696","positive regulation of leukocyte activation","9/89","371/18986",0.0242587601078167,5.17502044277537,5.5733704851848,6.05026301895411e-05,0.00277631339375963,0.00233144725419227,"PTPRC/TOX/FYN/BCL2/HLA-A/B2M/HLA-E/SH3KBP1/VAV3",9
"GO:0046633","alpha-beta T cell proliferation","4/89","46/18986",0.0869565217391304,18.5500732779678,8.17846378975512,6.33371417173271e-05,0.00277631339375963,0.00233144725419227,"PTPRC/HLA-A/HLA-E/CBLB",4
"GO:0002476","antigen processing and presentation of endogenous peptide antigen via MHC class Ib","3/89","17/18986",0.176470588235294,37.645736946464,10.3736018368034,6.45654277618519e-05,0.00277631339375963,0.00233144725419227,"HLA-A/HLA-B/HLA-E",3
"GO:0002484","antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway","3/89","17/18986",0.176470588235294,37.645736946464,10.3736018368034,6.45654277618519e-05,0.00277631339375963,0.00233144725419227,"HLA-A/HLA-B/HLA-E",3
"GO:0042098","T cell proliferation","7/89","215/18986",0.0325581395348837,6.94549255291351,6.01682301785854,6.79752341429726e-05,0.00286074496031489,0.00240234982032723,"PTPRC/FYN/HLA-A/HLA-E/CBLB/RIPOR2/CCND3",7
"GO:0050852","T cell receptor signaling pathway","6/89","149/18986",0.0402684563758389,8.59030239046829,6.38337290649953,7.18152207461243e-05,0.0029593855549132,0.00248518461266193,"PTPRC/FYN/HLA-A/SKAP1/PTPRJ/CBLB",6
"GO:0097530","granulocyte migration","6/89","156/18986",0.0384615384615385,8.20484010371651,6.20105179273497,9.25769967317934e-05,0.00371726672384914,0.00312162571988396,"ITGA1/PREX1/VAV3/PTPRJ/RIPOR2/CAMK1D",6
"GO:0050863","regulation of T cell activation","9/89","393/18986",0.0229007633587786,4.88532464190754,5.34137077162932,9.39652862449227e-05,0.00371726672384914,0.00312162571988396,"PTPRC/TOX/PAG1/FYN/HLA-A/B2M/HLA-E/CBLB/RIPOR2",9
"GO:0001910","regulation of leukocyte mediated cytotoxicity","5/89","98/18986",0.0510204081632653,10.8839715661546,6.73217521634966,9.73914250090061e-05,0.00377725958172185,0.00317200554518497,"PTPRC/HLA-A/B2M/HLA-B/HLA-E",5
"GO:0045953","negative regulation of natural killer cell mediated cytotoxicity","3/89","20/18986",0.15,31.9988764044944,9.5186848849269,0.000107145507620318,0.00407565027063442,0.00342258321912677,"HLA-A/HLA-B/HLA-E",3
"GO:0007162","negative regulation of cell adhesion","8/89","314/18986",0.0254777070063694,5.43505331711157,5.43841221124023,0.000113165460653904,0.00422342039949854,0.00354667521175493,"PTPRC/PDE3B/PAG1/HLA-E/CBLB/RIPOR2/CASK/MBP",8
"GO:0050900","leukocyte migration","9/89","404/18986",0.0222772277227723,4.75230837690511,5.23174839944345,0.000115819557365243,0.00423319223871881,0.00355488124777728,"ITGA1/FYN/STK10/PREX1/VAV3/PTPRJ/RIPOR2/LYST/CAMK1D",9
"GO:0030101","natural killer cell activation","5/89","102/18986",0.0490196078431373,10.4571491517955,6.57229730542666,0.00011770756983293,0.00423319223871881,0.00355488124777728,"PTPRC/TOX/FYN/HLA-E/RAB27A",5
"GO:0002716","negative regulation of natural killer cell mediated immunity","3/89","21/18986",0.142857142857143,30.4751203852327,9.27454652009369,0.000124579709286101,0.00440033330299837,0.00369524024912534,"HLA-A/HLA-B/HLA-E",3
"GO:0030595","leukocyte chemotaxis","7/89","240/18986",0.0291666666666667,6.22200374531835,5.58717617815484,0.00013499452118819,0.00460377867086622,0.00386608628738593,"ITGA1/PREX1/VAV3/PTPRJ/RIPOR2/LYST/CAMK1D",7
"GO:0050670","regulation of lymphocyte proliferation","7/89","240/18986",0.0291666666666667,6.22200374531835,5.58717617815484,0.00013499452118819,0.00460377867086622,0.00386608628738593,"PTPRC/BCL2/HLA-A/HLA-E/VAV3/CBLB/RIPOR2",7
"GO:0060326","cell chemotaxis","8/89","328/18986",0.024390243902439,5.20306933406413,5.26956546502867,0.00015271538903447,0.00491617865321177,0.00412842845764897,"ITGA1/PREX1/TMSB4X/VAV3/PTPRJ/RIPOR2/LYST/CAMK1D",8
"GO:0032944","regulation of mononuclear cell proliferation","7/89","245/18986",0.0285714285714286,6.09502407704655,5.50854339466617,0.000153321521279064,0.00491617865321177,0.00412842845764897,"PTPRC/BCL2/HLA-A/HLA-E/VAV3/CBLB/RIPOR2",7
"GO:0002709","regulation of T cell mediated immunity","5/89","108/18986",0.0462962962962963,9.87619642114024,6.34840556319359,0.000154096600859014,0.00491617865321177,0.00412842845764897,"PTPRC/HLA-A/B2M/HLA-B/HLA-E",5
"GO:1990266","neutrophil migration","5/89","108/18986",0.0462962962962963,9.87619642114024,6.34840556319359,0.000154096600859014,0.00491617865321177,0.00412842845764897,"ITGA1/PREX1/VAV3/RIPOR2/CAMK1D",5
"GO:0030098","lymphocyte differentiation","9/89","426/18986",0.0211267605633803,4.50688400063301,5.02390116352108,0.000172463477353365,0.00541480568579295,0.00454715734776291,"PTPRC/IKZF1/TOX/DOCK10/BCL2/PLCL2/B2M/PREX1/PTPRJ",9
"GO:0002707","negative regulation of lymphocyte mediated immunity","4/89","60/18986",0.0666666666666667,14.2217228464419,7.03944028316426,0.000180039976451633,0.00554037312947332,0.00465260433096105,"PTPRC/HLA-A/HLA-B/HLA-E",4
"GO:0031341","regulation of cell killing","5/89","112/18986",0.0446428571428571,9.52347512038523,6.20865612212856,0.000182753994661621,0.00554037312947332,0.00465260433096105,"PTPRC/HLA-A/B2M/HLA-B/HLA-E",5
"GO:0034114","regulation of heterotypic cell-cell adhesion","3/89","24/18986",0.125,26.6657303370787,8.63417902354907,0.000187666835022605,0.00554037312947332,0.00465260433096105,"SKAP1/CD44/MBP",3
"GO:0046641","positive regulation of alpha-beta T cell proliferation","3/89","24/18986",0.125,26.6657303370787,8.63417902354907,0.000187666835022605,0.00554037312947332,0.00465260433096105,"PTPRC/HLA-A/HLA-E",3
"GO:0034113","heterotypic cell-cell adhesion","4/89","63/18986",0.0634920634920635,13.5444979489923,6.84435358404462,0.000217585420582187,0.00632917591046421,0.00531501228604786,"PTPRC/SKAP1/CD44/MBP",4
"GO:0019882","antigen processing and presentation","5/89","118/18986",0.0423728813559322,9.03923062273853,6.01168795594018,0.000233159878921243,0.00668391652907564,0.00561291058638783,"HLA-A/B2M/HLA-B/HLA-E/RAB27A",5
"GO:0001906","cell killing","7/89","264/18986",0.0265151515151515,5.6563670411985,5.2284977088687,0.000242267286479316,0.00684578132365838,0.00574883876788512,"PTPRC/HLA-A/B2M/HLA-B/HLA-E/LYST/RAB27A",7
"GO:0070663","regulation of leukocyte proliferation","7/89","270/18986",0.0259259259259259,5.53066999583854,5.14566687011697,0.000277700542486146,0.00773650243714926,0.00649683404066922,"PTPRC/BCL2/HLA-A/HLA-E/VAV3/CBLB/RIPOR2",7
"GO:0046631","alpha-beta T cell activation","6/89","196/18986",0.0306122448979592,6.53038293969273,5.34101407317242,0.000320028032525316,0.00879188122687604,0.0073831028556279,"PTPRC/TOX/BCL2/HLA-A/HLA-E/CBLB",6
"GO:0042059","negative regulation of epidermal growth factor receptor signaling pathway","3/89","29/18986",0.103448275862069,22.0681906237892,7.79193472350532,0.000333109304640663,0.00902589321341413,0.00757961763118913,"ITGA1/PTPRJ/CBLB",3
"GO:0002704","negative regulation of leukocyte mediated immunity","4/89","71/18986",0.0563380281690141,12.0183573350214,6.38332162336598,0.000344943867821341,0.00922025635879206,0.00774283674853593,"PTPRC/HLA-A/HLA-B/HLA-E",4
"GO:0048002","antigen processing and presentation of peptide antigen","4/89","72/18986",0.0555555555555556,11.8514357053683,6.33090256995354,0.000363936001568912,0.00955392128700204,0.00802303644877293,"HLA-A/B2M/HLA-B/HLA-E",4
"GO:0002507","tolerance induction","3/89","30/18986",0.1,21.3325842696629,7.64863137780567,0.000368870003398893,0.00955392128700204,0.00802303644877293,"HLA-B/HLA-E/CBLB",3
"GO:0002520","immune system development","6/89","202/18986",0.0297029702970297,6.33641116920681,5.23280802251093,0.000375884459361117,0.00955392128700204,0.00802303644877293,"PTPRC/TOX/BCL2/HLA-B/HLA-E/CBLB",6
"GO:0042113","B cell activation","7/89","284/18986",0.0246478873239437,5.25803133407185,4.96166992227666,0.000376747148830212,0.00955392128700204,0.00802303644877293,"PTPRC/DOCK10/BCL2/PLCL2/SH3KBP1/VAV3/PTPRJ",7
"GO:0050766","positive regulation of phagocytosis","4/89","73/18986",0.0547945205479452,11.6890872710482,6.27950938994815,0.000383664818208051,0.00960619000525981,0.00806692982188281,"PTPRC/PTPRJ/CAMK1D/RAB27A",4
"GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","5/89","133/18986",0.037593984962406,8.01976852242967,5.57522309698982,0.000405395960638528,0.0100234151267876,0.00841730034062627,"PTPRC/HLA-A/B2M/HLA-B/HLA-E",5
"GO:0002708","positive regulation of lymphocyte mediated immunity","5/89","136/18986",0.0367647058823529,7.84286186384666,5.49611007960801,0.00044903538600559,0.0109653332533217,0.00920828900736611,"PTPRC/HLA-A/B2M/HLA-B/HLA-E",5
"GO:0007264","small GTPase-mediated signal transduction","9/89","491/18986",0.0183299389002037,3.91024966246367,4.48381513195435,0.000488928476020889,0.0115859038716129,0.0097294216962403,"ARHGAP15/DOCK10/PREX1/ARHGAP25/SPATA13/VAV3/RIPOR2/SRGAP3/RASA3",9
"GO:0031348","negative regulation of defense response","7/89","297/18986",0.0235690235690236,5.02788181439867,4.80137674005221,0.000492365296402489,0.0115859038716129,0.0097294216962403,"PTPRC/AOAH/FYN/HLA-A/HLA-B/HLA-E/TMSB4X",7
"GO:0030183","B cell differentiation","5/89","139/18986",0.0359712230215827,7.67359146390752,5.41938212289435,0.000496128021663769,0.0115859038716129,0.0097294216962403,"PTPRC/DOCK10/BCL2/PLCL2/PTPRJ",5
"GO:0032869","cellular response to insulin stimulus","6/89","213/18986",0.028169014084507,6.00917866751068,5.04537390373755,0.00049787756778923,0.0115859038716129,0.0097294216962403,"PDE3B/KAT2B/PIP4K2A/PTPRJ/SORL1/TBC1D4",6
"GO:1901185","negative regulation of ERBB signaling pathway","3/89","34/18986",0.0882352941176471,18.822868473232,7.1382772080456,0.000536362073498037,0.0123363276904549,0.0103596003914309,"ITGA1/PTPRJ/CBLB",3
"GO:0050858","negative regulation of antigen receptor-mediated signaling pathway","3/89","35/18986",0.0857142857142857,18.2850722311396,7.02413787461327,0.000584664370089096,0.013292714069382,0.011162738971574,"PLCL2/PTPRJ/CBLB",3
"GO:0050671","positive regulation of lymphocyte proliferation","5/89","145/18986",0.0344827586206897,7.35606354126308,5.2725915468489,0.000601370432520457,0.0134345750497305,0.0112818686756824,"PTPRC/BCL2/HLA-A/HLA-E/VAV3",5
"GO:0002819","regulation of adaptive immune response","6/89","221/18986",0.0271493212669683,5.79165183791754,4.9171219525213,0.000604487957242677,0.0134345750497305,0.0112818686756824,"PTPRC/HLA-A/B2M/HLA-B/SKAP1/HLA-E",6
"GO:0032946","positive regulation of mononuclear cell proliferation","5/89","148/18986",0.0337837837837838,7.20695414515639,5.20230572542954,0.000659876772719597,0.0145026250715485,0.0121787783315968,"PTPRC/BCL2/HLA-A/HLA-E/VAV3",5
"GO:0060218","hematopoietic stem cell differentiation","3/89","37/18986",0.0810810810810811,17.2966899483753,6.80943360465956,0.000689413608558956,0.0149852760190068,0.01258409108509,"BCL2/TMSB4X/MLLT3",3
"GO:0050871","positive regulation of B cell activation","4/89","86/18986",0.0465116279069767,9.92213221844787,5.69102968436409,0.000714698717721545,0.0153660224310132,0.0129038281071464,"PTPRC/BCL2/SH3KBP1/VAV3",4
"GO:0009595","detection of biotic stimulus","3/89","39/18986",0.0769230769230769,16.409680207433,6.61088457488002,0.000805416467997,0.0171082211689618,0.0143668633945089,"HLA-A/HLA-B/PTPRJ",3
"GO:0033077","T cell differentiation in thymus","4/89","89/18986",0.0449438202247191,9.58767832344401,5.57286102218688,0.000813029721881905,0.0171082211689618,0.0143668633945089,"PTPRC/TOX/BCL2/B2M",4
"GO:0002705","positive regulation of leukocyte mediated immunity","5/89","158/18986",0.0316455696202532,6.75081780685536,4.98149765261466,0.000886033182379527,0.0184481435236495,0.0154920815711346,"PTPRC/HLA-A/B2M/HLA-B/HLA-E",5
"GO:0045807","positive regulation of endocytosis","5/89","159/18986",0.0314465408805031,6.70835983322733,4.96047442611166,0.000911462162094591,0.0187716213681319,0.0157637265280784,"PTPRC/B2M/PTPRJ/CAMK1D/RAB27A",5
"GO:0042100","B cell proliferation","4/89","92/18986",0.0434782608695652,9.27503663898388,5.46016486490815,0.000920549682865924,0.0187716213681319,0.0157637265280784,"PTPRC/BCL2/PLCL2/VAV3",4
"GO:0002478","antigen processing and presentation of exogenous peptide antigen","3/89","41/18986",0.0731707317073171,15.6092080021924,6.4265097175788,0.000933132185380598,0.0188340353334982,0.0158161395116067,"HLA-A/B2M/HLA-E",3
"GO:0007160","cell-matrix adhesion","6/89","241/18986",0.024896265560166,5.31101683062147,4.62220698810296,0.000949077666053827,0.0188733552282116,0.0158491589325304,"ITGA1/BCL2/SKAP1/CD44/PTPRJ/CASK",6
"GO:0060368","regulation of Fc receptor mediated stimulatory signaling pathway","2/89","10/18986",0.2,42.6651685393258,9.04429417144921,0.000954163560576925,0.0188733552282116,0.0158491589325304,"PTPRC/PTPRJ",2
"GO:0097529","myeloid leukocyte migration","6/89","243/18986",0.0246913580246914,5.26730475794146,4.59453026546833,0.000990450566227498,0.0193971407920593,0.0162890150443668,"ITGA1/PREX1/VAV3/PTPRJ/RIPOR2/CAMK1D",6
"GO:0032102","negative regulation of response to external stimulus","8/89","437/18986",0.0183066361556064,3.90527858483532,4.21669436217517,0.00102498869971292,0.0198767416473741,0.0166917664411454,"PTPRC/AOAH/FYN/HLA-A/HLA-B/HLA-E/TMSB4X/CASK",8
"GO:0070665","positive regulation of leukocyte proliferation","5/89","166/18986",0.0301204819277108,6.42547718965751,4.81821359754044,0.00110498461187469,0.0212199957503702,0.0178197824991135,"PTPRC/BCL2/HLA-A/HLA-E/VAV3",5
"GO:0031400","negative regulation of protein modification process","7/89","342/18986",0.0204678362573099,4.36631841776726,4.31124368890248,0.00112656982802789,0.021426491536915,0.0179931901682997,"PTPRC/PRKCH/FYN/NIBAN1/KAT2B/PTPRJ/IVNS1ABP",7
"GO:2000271","positive regulation of fibroblast apoptotic process","2/89","11/18986",0.181818181818182,38.7865168539326,8.60292592582361,0.00116264675307653,0.0219020502627178,0.0183925471313761,"STK17B/STK17A",2
"GO:2001259","positive regulation of cation channel activity","3/89","45/18986",0.0666666666666667,14.2217228464419,6.09391969192754,0.00122546262251611,0.022867594974876,0.0192033765474718,"TMSB4X/STIM2/ANK3",3
"GO:0030890","positive regulation of B cell proliferation","3/89","46/18986",0.0652173913043478,13.9125549584758,6.01734599556875,0.0013065411444323,0.0241526951746457,0.0202825570675275,"PTPRC/BCL2/VAV3",3
"GO:0050764","regulation of phagocytosis","4/89","102/18986",0.0392156862745098,8.36571932143644,5.11884675516772,0.00135119865286735,0.0247469531052927,0.02078159331603,"PTPRC/PTPRJ/CAMK1D/RAB27A",4
"GO:0031589","cell-substrate adhesion","7/89","361/18986",0.0193905817174515,4.1365121852532,4.12910866111868,0.0015365277971364,0.0278830457131725,0.0234151701002534,"ITGA1/BCL2/SKAP1/CD44/PREX1/PTPRJ/CASK",7
"GO:0042269","regulation of natural killer cell mediated cytotoxicity","3/89","49/18986",0.0612244897959184,13.0607658793855,5.8012450395888,0.00156977680299017,0.0279731397866177,0.02349082783422,"HLA-A/HLA-B/HLA-E",3
"GO:0050856","regulation of T cell receptor signaling pathway","3/89","49/18986",0.0612244897959184,13.0607658793855,5.8012450395888,0.00156977680299017,0.0279731397866177,0.02349082783422,"PTPRC/PTPRJ/CBLB",3
"GO:0002664","regulation of T cell tolerance induction","2/89","13/18986",0.153846153846154,32.819360414866,7.87587820005859,0.00163881767532849,0.0280095237579717,0.0235213817732315,"HLA-B/CBLB",2
"GO:0070486","leukocyte aggregation","2/89","13/18986",0.153846153846154,32.819360414866,7.87587820005859,0.00163881767532849,0.0280095237579717,0.0235213817732315,"STK10/CD44",2
"GO:0042129","regulation of T cell proliferation","5/89","182/18986",0.0274725274725275,5.86060007408322,4.52172696078765,0.00166012305808372,0.0280095237579717,0.0235213817732315,"PTPRC/HLA-A/HLA-E/CBLB/RIPOR2",5
"GO:0003254","regulation of membrane depolarization","3/89","50/18986",0.06,12.7995505617978,5.73337327636098,0.00166435073259413,0.0280095237579717,0.0235213817732315,"BCL2/B2M/ANK3",3
"GO:0019884","antigen processing and presentation of exogenous antigen","3/89","50/18986",0.06,12.7995505617978,5.73337327636098,0.00166435073259413,0.0280095237579717,0.0235213817732315,"HLA-A/B2M/HLA-E",3
"GO:0043368","positive T cell selection","3/89","50/18986",0.06,12.7995505617978,5.73337327636098,0.00166435073259413,0.0280095237579717,0.0235213817732315,"PTPRC/TOX/BCL2",3
