"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0035107","appendage morphogenesis","6/89","151/18986",0.0397350993377483,8.47652355085944,6.330080595742,7.73232211679793e-05,0.0123846025904047,0.0107777717926245,"ERRFI1/LARGE1/GNA12/PRICKLE1/PBX1/FRAS1",6
"GO:0035108","limb morphogenesis","6/89","151/18986",0.0397350993377483,8.47652355085944,6.330080595742,7.73232211679793e-05,0.0123846025904047,0.0107777717926245,"ERRFI1/LARGE1/GNA12/PRICKLE1/PBX1/FRAS1",6
"GO:0016049","cell growth","10/89","490/18986",0.0204081632653061,4.35358862646182,5.16146268870466,9.81498046159393e-05,0.0145110711132181,0.0126283432821642,"MEG3/PRKG1/DCLK1/MAP1B/CAMK2D/PRICKLE1/PRKN/TIAM1/VCL/WT1",10
"GO:0048588","developmental cell growth","7/89","232/18986",0.0301724137931034,6.43655559860519,5.71774447579315,0.000109400473387618,0.0150191221322144,0.0130704776099944,"PRKG1/DCLK1/MAP1B/PRICKLE1/PRKN/TIAM1/VCL",7
"GO:0060560","developmental growth involved in morphogenesis","7/89","238/18986",0.0294117647058824,6.27428949107733,5.61925631031531,0.000128181646932471,0.0152173491831843,0.0132429858437372,"PRKG1/DCLK1/MAP1B/PRICKLE1/PRKN/TIAM1/VCL",7
"GO:0016358","dendrite development","7/89","239/18986",0.0292887029288703,6.24803723379249,5.60317053891208,0.000131552247158314,0.0152173491831843,0.0132429858437372,"PRKG1/DCLK1/MAP1B/SYNE1/PRICKLE1/TIAM1/SDK1",7
"GO:0035051","cardiocyte differentiation","6/89","167/18986",0.0359281437125748,7.66440153401063,5.93642509970454,0.000134596740954283,0.0152173491831843,0.0132429858437372,"PRKG1/SYNE1/LARGE1/PRICKLE1/TENM4/WT1",6
"GO:1990138","neuron projection extension","6/89","169/18986",0.0355029585798817,7.57369855727678,5.89090226687276,0.000143643575063051,0.015337941737288,0.0133479322090754,"DCLK1/MAP1B/PRICKLE1/PRKN/TIAM1/VCL",6
"GO:0060041","retina development in camera-type eye","6/89","174/18986",0.0344827586206897,7.35606354126308,5.78028486345938,0.000168379963275925,0.0163397688895719,0.0142197780631633,"CLIC4/LARGE1/PTPRM/ZHX2/NFIB/SDK1",6
"GO:0048738","cardiac muscle tissue development","7/89","252/18986",0.0277777777777778,5.92571785268415,5.40204772389611,0.000182321282850267,0.0163397688895719,0.0142197780631633,"PRKG1/SYNE1/ZFPM2/LARGE1/PRICKLE1/TENM4/WT1",7
"GO:0030198","extracellular matrix organization","8/89","339/18986",0.023598820058997,5.03423817573166,5.14352400429532,0.000191246070009435,0.0163397688895719,0.0142197780631633,"CRISPLD2/ADAMTS12/LARGE1/COL4A2/SMOC2/PRICKLE1/WT1/ELF3",8
"GO:0043062","extracellular structure organization","8/89","340/18986",0.0235294117647059,5.01943159286186,5.13233661635649,0.000195113069681535,0.0163397688895719,0.0142197780631633,"CRISPLD2/ADAMTS12/LARGE1/COL4A2/SMOC2/PRICKLE1/WT1/ELF3",8
"GO:0045229","external encapsulating structure organization","8/89","341/18986",0.0234604105571848,5.00471185212033,5.12119297727919,0.000199044205896092,0.0163397688895719,0.0142197780631633,"CRISPLD2/ADAMTS12/LARGE1/COL4A2/SMOC2/PRICKLE1/WT1/ELF3",8
"GO:0030178","negative regulation of Wnt signaling pathway","6/89","181/18986",0.0331491712707182,7.07157489602086,5.63258621179581,0.000208546937506578,0.0163397688895719,0.0142197780631633,"BICC1/PRICKLE1/RBMS3/FOXO3/FOXO1/PRKN",6
"GO:0010842","retina layer formation","3/89","25/18986",0.12,25.5991011235955,8.44622206547842,0.000212536015733246,0.0163397688895719,0.0142197780631633,"LARGE1/PTPRM/SDK1",3
"GO:0030111","regulation of Wnt signaling pathway","8/89","349/18986",0.0229226361031519,4.88999066353305,5.03358193565258,0.000232901633757443,0.0172168053877618,0.0149830241311975,"BICC1/PRICKLE1/RBMS3/FOXO3/FOXO1/PRKN/TIAM1/EDA",8
"GO:0001764","neuron migration","6/89","189/18986",0.0317460317460317,6.77224897449616,5.47312742096684,0.000263330228741567,0.0174524379186652,0.0151880846994682,"PRKG1/DCLK1/MAP1B/UNC5C/LARGE1/CHL1",6
"GO:0048736","appendage development","6/89","189/18986",0.0317460317460317,6.77224897449616,5.47312742096684,0.000263330228741567,0.0174524379186652,0.0151880846994682,"ERRFI1/LARGE1/GNA12/PRICKLE1/PBX1/FRAS1",6
"GO:0060173","limb development","6/89","189/18986",0.0317460317460317,6.77224897449616,5.47312742096684,0.000263330228741567,0.0174524379186652,0.0151880846994682,"ERRFI1/LARGE1/GNA12/PRICKLE1/PBX1/FRAS1",6
"GO:0060042","retina morphogenesis in camera-type eye","4/89","67/18986",0.0597014925373134,12.7358712057689,6.60400692523509,0.000276017032752209,0.0176834912316582,0.0153891601769565,"LARGE1/PTPRM/ZHX2/SDK1",4
"GO:0060828","regulation of canonical Wnt signaling pathway","7/89","276/18986",0.0253623188405797,5.41043803940726,5.06527752284082,0.000317193677186817,0.0196660079855827,0.0171144568098422,"BICC1/PRICKLE1/RBMS3/FOXO3/FOXO1/PRKN/EDA",7
"GO:0032434","regulation of proteasomal ubiquitin-dependent protein catabolic process","5/89","131/18986",0.0381679389312977,8.14220773651257,5.62935620131835,0.00037813723265082,0.0220236291259053,0.0191661901971979,"SH3RF3/GNA12/PRICKLE1/PRKN/FHIT",5
"GO:0055007","cardiac muscle cell differentiation","5/89","131/18986",0.0381679389312977,8.14220773651257,5.62935620131835,0.00037813723265082,0.0220236291259053,0.0191661901971979,"PRKG1/SYNE1/LARGE1/PRICKLE1/WT1",5
"GO:0060325","face morphogenesis","3/89","32/18986",0.09375,19.999297752809,7.38186285800475,0.000447597859759435,0.0246584574829356,0.0214591647627935,"CRISPLD2/PRICKLE1/TIPARP",3
"GO:0048593","camera-type eye morphogenesis","5/89","136/18986",0.0367647058823529,7.84286186384666,5.49611007960801,0.00044903538600559,0.0246584574829356,0.0214591647627935,"TENM3/LARGE1/PTPRM/ZHX2/SDK1",5
"GO:0002009","morphogenesis of an epithelium","9/89","500/18986",0.018,3.83986516853933,4.41636664725036,0.000557124103255022,0.0297442368460042,0.0258850935693634,"ADAMTS12/CYP7B1/CLIC4/PRICKLE1/PBX1/MTHFD1L/VCL/WT1/FRAS1",9
"GO:0048608","reproductive structure development","7/89","309/18986",0.0226537216828479,4.83262426820843,4.66150117549993,0.000622727087460571,0.0319453705921119,0.0278006428998662,"ROR2/CYP7B1/ERRFI1/ZFPM2/FOXO3/TIPARP/WT1",7
"GO:0050807","regulation of synapse organization","7/89","312/18986",0.0224358974358974,4.78615672716796,4.62765612711036,0.000659259015687115,0.0319453705921119,0.0278006428998662,"ROR2/DCLK1/MAP1B/NEGR1/SEPTIN11/PRICKLE1/TIAM1",7
"GO:0060541","respiratory system development","6/89","225/18986",0.0266666666666667,5.68868913857678,4.85532806543371,0.000664041590748764,0.0319453705921119,0.0278006428998662,"CRISPLD2/ERRFI1/ZFPM2/WT1/NFIB/EDA",6
"GO:0061458","reproductive system development","7/89","313/18986",0.0223642172523962,4.77086549161791,4.61647017274872,0.000671807718469251,0.0319453705921119,0.0278006428998662,"ROR2/CYP7B1/ERRFI1/ZFPM2/FOXO3/TIPARP/WT1",7
"GO:0010661","positive regulation of muscle cell apoptotic process","3/89","37/18986",0.0810810810810811,17.2966899483753,6.80943360465956,0.000689413608558956,0.0319453705921119,0.0278006428998662,"CAMK2D/FOXO1/MAP3K5",3
"GO:0099175","regulation of postsynapse organization","5/89","150/18986",0.0333333333333333,7.11086142322097,5.15653056622188,0.000701184092264515,0.0319453705921119,0.0278006428998662,"ROR2/DCLK1/MAP1B/PRICKLE1/TIAM1",5
"GO:0001570","vasculogenesis","4/89","86/18986",0.0465116279069767,9.92213221844787,5.69102968436409,0.000714698717721545,0.0319453705921119,0.0278006428998662,"ZFPM2/SPRED1/TIPARP/WT1",4
"GO:0050803","regulation of synapse structure or activity","7/89","318/18986",0.0220125786163522,4.69585188325913,4.56124178629705,0.000737428255343741,0.0322122069720607,0.0280328587976365,"ROR2/DCLK1/MAP1B/NEGR1/SEPTIN11/PRICKLE1/TIAM1",7
"GO:0003407","neural retina development","4/89","88/18986",0.0454545454545455,9.69662921348315,5.61161981805654,0.000779254333337884,0.0332828184150092,0.0289645645771672,"LARGE1/PTPRM/ZHX2/SDK1",4
"GO:0060323","head morphogenesis","3/89","39/18986",0.0769230769230769,16.409680207433,6.61088457488002,0.000805416467997,0.0336524011193529,0.0292861960560008,"CRISPLD2/PRICKLE1/TIPARP",3
"GO:0007411","axon guidance","6/89","236/18986",0.0254237288135593,5.42353837364312,4.69276749064938,0.000851465213301819,0.0347541995210908,0.0302450424661884,"UNC5C/KALRN/PALLD/PTPRM/CHL1/NFIB",6
"GO:0097485","neuron projection guidance","6/89","237/18986",0.0253164556962025,5.40065424548428,4.67849574533854,0.000870337515309256,0.0347541995210908,0.0302450424661884,"UNC5C/KALRN/PALLD/PTPRM/CHL1/NFIB",6
"GO:0042552","myelination","5/89","158/18986",0.0316455696202532,6.75081780685536,4.98149765261466,0.000886033182379527,0.0347541995210908,0.0302450424661884,"ANK2/LARGE1/HYCC1/TENM4/SERINC5",5
"GO:0007272","ensheathment of neurons","5/89","160/18986",0.03125,6.66643258426966,4.93963162950797,0.000937430989746406,0.0350594757084994,0.0305107108279783,"ANK2/LARGE1/HYCC1/TENM4/SERINC5",5
"GO:0008366","axon ensheathment","5/89","160/18986",0.03125,6.66643258426966,4.93963162950797,0.000937430989746406,0.0350594757084994,0.0305107108279783,"ANK2/LARGE1/HYCC1/TENM4/SERINC5",5
"GO:0060070","canonical Wnt signaling pathway","7/89","332/18986",0.0210843373493976,4.49783403276025,4.41251431309958,0.000948539405224749,0.0350594757084994,0.0305107108279783,"BICC1/PRICKLE1/RBMS3/FOXO3/FOXO1/PRKN/EDA",7
"GO:0010976","positive regulation of neuron projection development","5/89","164/18986",0.0304878048780488,6.50383666758016,4.85801050128689,0.00104684874401499,0.0379630808678645,0.0330375899551107,"TENM3/ROR2/NEGR1/DPYSL3/TIAM1",5
"GO:0010508","positive regulation of autophagy","5/89","166/18986",0.0301204819277108,6.42547718965751,4.81821359754044,0.00110498461187469,0.0393292671115398,0.0342265214087501,"SESN1/FOXO3/FOXO1/PRKN/DEPTOR",5
"GO:0048592","eye morphogenesis","5/89","167/18986",0.029940119760479,6.38700127834219,4.79855984632513,0.00113493485480433,0.0396608143806167,0.0345150523307957,"TENM3/LARGE1/PTPRM/ZHX2/SDK1",5
"GO:0060537","muscle tissue development","8/89","447/18986",0.0178970917225951,3.81791217354146,4.1375374250739,0.00118444930428953,0.0406519921936515,0.0353776305360164,"PRKG1/SYNE1/ZFPM2/LARGE1/PRICKLE1/TIPARP/TENM4/WT1",8
"GO:0060419","heart growth","4/89","100/18986",0.04,8.53303370786517,5.18326950463745,0.00125567884426646,0.0414142910854542,0.0360410255407124,"PRKG1/ZFPM2/TENM4/WT1",4
"GO:2000058","regulation of ubiquitin-dependent protein catabolic process","5/89","171/18986",0.0292397660818713,6.23759773966752,4.72152133960595,0.00126078985894439,0.0414142910854542,0.0360410255407124,"SH3RF3/GNA12/PRICKLE1/PRKN/FHIT",5
"GO:0010975","regulation of neuron projection development","8/89","452/18986",0.0176991150442478,3.77567863179875,4.09880910858217,0.00127130237983444,0.0414142910854542,0.0360410255407124,"TENM3/ROR2/MAP1B/NEGR1/DPYSL3/SYNE1/PTPRG/TIAM1",8
"GO:0060071","Wnt signaling pathway, planar cell polarity pathway","3/89","46/18986",0.0652173913043478,13.9125549584758,6.01734599556875,0.0013065411444323,0.0418528679933147,0.0364226996228583,"PRICKLE2/PRICKLE1/TIAM1",3
"GO:0003300","cardiac muscle hypertrophy","4/89","102/18986",0.0392156862745098,8.36571932143644,5.11884675516772,0.00135119865286735,0.0425738329641155,0.0370501235445422,"PRKG1/CAMK2D/FOXO1/TIAM1",4
"GO:0008585","female gonad development","4/89","103/18986",0.0388349514563107,8.28449874550016,5.08729194385126,0.00140081234725662,0.0434251827649553,0.0377910156161422,"ZFPM2/FOXO3/TIPARP/WT1",4
"GO:0014897","striated muscle hypertrophy","4/89","105/18986",0.0380952380952381,8.1266987693954,5.02544389041434,0.00150383173695711,0.0458788031497075,0.0399262928993292,"PRKG1/CAMK2D/FOXO1/TIAM1",4
"GO:0014896","muscle hypertrophy","4/89","107/18986",0.0373831775700935,7.97479785781791,4.96521311240171,0.00161201941528232,0.0476661740949633,0.0414817627673458,"PRKG1/CAMK2D/FOXO1/TIAM1",4
"GO:0046545","development of primary female sexual characteristics","4/89","107/18986",0.0373831775700935,7.97479785781791,4.96521311240171,0.00161201941528232,0.0476661740949633,0.0414817627673458,"ZFPM2/FOXO3/TIPARP/WT1",4
"GO:1905939","regulation of gonad development","2/89","13/18986",0.153846153846154,32.819360414866,7.87587820005859,0.00163881767532849,0.0477243571512325,0.0415323969074476,"ZFPM2/WT1",2
"GO:0007416","synapse assembly","6/89","269/18986",0.0223048327137546,4.75819723486905,4.2603125455019,0.00166485031490772,0.0477588403769051,0.0415624061333601,"DCLK1/MAP1B/NEGR1/LARGE1/PRICKLE1/SDK1",6
